routine,t_avg,t_std,t_med,n
check_action_statuses,0.008,0.044,0.0,3857
update_state,0.0,0.0,0.0,3857
sense_environment,0.192,0.205,0.157,3856
update_state_environment,0.002,0.012,0.0,3856
get_environment_broadcasts,0.017,0.046,0.0,3856
get_agent_broadcasts,0.135,0.768,0.0,3856
sense,0.354,0.853,0.204,3856
think,3.78,27.659,0.124,3856
perform_broadcast,0.009,0.04,0.0,1121
do,1.54,14.247,0.11,3856
perform_wait_for_messages,2.446,18.199,0.133,2348
perform_state_change,0.233,1.499,0.046,790
perform_observation,0.16,0.227,0.119,1148
