routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.012,0.046,0.0,7198
__check_action_completion,0.0,0.003,0.0,7198
preplanner/update_percepts,0.002,0.012,0.001,7198
preplanner/needs_planning,0.0,0.0,0.0,7198
preplanner/calculate_access_times,1.112,0.0,1.112,1
preplanner/_schedule_observations,5.474,0.0,5.474,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,140.469,0.0,140.469,1
preplanner/_schedule_maneuvers,0.598,0.0,0.598,1
preplanner/__schedule_periodic_replan,0.291,0.0,0.291,1
preplanner/generate_plan,146.945,0.0,146.945,1
replanner/needs_planning,0.0,0.0,0.0,7198
