GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 30.46533781725041
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
8,300,16.401,-92.779
8,448,18.252,-96.423
8,602,17.177,-93.599
8,1274,18.0,-96.266
8,1391,14.702,-91.181
8,3700,16.223,-94.627
8,3922,16.445,-95.399
8,4231,15.873,-93.665
9,300,16.401,-92.779
9,448,18.252,-96.423
9,602,17.177,-93.599
9,1274,18.0,-96.266
9,1391,14.702,-91.181
9,1948,18.587,-92.054
9,2300,18.414,-95.118
9,2848,18.479,-91.796
9,3700,16.223,-94.627
9,3832,18.076,-92.231
9,3922,16.445,-95.399
9,3965,17.801,-92.026
9,4231,15.873,-93.665
10,300,16.401,-92.779
10,448,18.252,-96.423
10,602,17.177,-93.599
10,1274,18.0,-96.266
10,1948,18.587,-92.054
10,2300,18.414,-95.118
10,2848,18.479,-91.796
10,3700,16.223,-94.627
10,3832,18.076,-92.231
10,3922,16.445,-95.399
10,3965,17.801,-92.026
10,4231,15.873,-93.665
11,300,16.401,-92.779
11,448,18.252,-96.423
11,602,17.177,-93.599
11,1274,18.0,-96.266
11,1948,18.587,-92.054
11,2300,18.414,-95.118
11,2848,18.479,-91.796
11,3700,16.223,-94.627
11,3832,18.076,-92.231
11,3922,16.445,-95.399
11,3965,17.801,-92.026
11,4231,15.873,-93.665
12,448,18.252,-96.423
12,602,17.177,-93.599
12,1948,18.587,-92.054
12,2300,18.414,-95.118
12,2848,18.479,-91.796
12,3832,18.076,-92.231
12,3965,17.801,-92.026
13,1948,18.587,-92.054
13,2848,18.479,-91.796
15,449,29.575,-90.159
15,753,30.285,-90.403
15,883,29.248,-90.68
15,2375,29.865,-90.512
15,2640,29.936,-91.553
15,2676,29.645,-89.759
15,2963,29.825,-91.107
15,2969,29.09,-90.226
15,3121,29.341,-90.637
15,4029,29.734,-91.175
15,4241,29.279,-89.366
15,4537,29.324,-90.622
15,4630,29.481,-89.981
16,108,30.178,-89.74
16,449,29.575,-90.159
16,753,30.285,-90.403
16,788,29.738,-92.387
16,883,29.248,-90.68
16,2375,29.865,-90.512
16,2640,29.936,-91.553
16,2676,29.645,-89.759
16,2963,29.825,-91.107
16,2969,29.09,-90.226
16,3121,29.341,-90.637
16,4029,29.734,-91.175
16,4241,29.279,-89.366
16,4537,29.324,-90.622
16,4630,29.481,-89.981
17,108,30.178,-89.74
17,449,29.575,-90.159
17,753,30.285,-90.403
17,788,29.738,-92.387
17,883,29.248,-90.68
17,1350,31.628,-85.065
17,1598,33.815,-89.769
17,1896,32.399,-90.064
17,2018,30.708,-84.866
17,2375,29.865,-90.512
17,2640,29.936,-91.553
17,2676,29.645,-89.759
17,2844,34.152,-89.904
17,2963,29.825,-91.107
17,2969,29.09,-90.226
17,3121,29.341,-90.637
17,4029,29.734,-91.175
17,4241,29.279,-89.366
17,4537,29.324,-90.622
17,4630,29.481,-89.981
18,108,30.178,-89.74
18,449,29.575,-90.159
18,753,30.285,-90.403
18,788,29.738,-92.387
18,883,29.248,-90.68
18,1052,34.422,-86.392
18,1121,35.069,-88.247
18,1129,34.806,-87.38
18,1284,32.682,-85.91
18,1350,31.628,-85.065
18,1460,34.407,-89.793
18,1598,33.815,-89.769
18,1880,32.925,-85.193
18,1896,32.399,-90.064
18,2018,30.708,-84.866
18,2375,29.865,-90.512
18,2640,29.936,-91.553
18,2655,33.944,-87.106
18,2676,29.645,-89.759
18,2844,34.152,-89.904
18,2901,34.798,-87.623
18,2963,29.825,-91.107
18,2969,29.09,-90.226
18,3024,33.425,-86.334
18,3121,29.341,-90.637
18,3798,34.174,-85.753
18,4029,29.734,-91.175
18,4241,29.279,-89.366
18,4432,33.141,-83.202
18,4508,34.205,-85.617
18,4537,29.324,-90.622
18,4630,29.481,-89.981
19,108,30.178,-89.74
19,295,37.01,-88.269
19,697,37.019,-88.219
19,753,30.285,-90.403
19,934,34.36,-82.823
19,984,34.052,-81.22
19,1052,34.422,-86.392
19,1121,35.069,-88.247
19,1129,34.806,-87.38
19,1284,32.682,-85.91
19,1287,34.161,-84.072
19,1309,33.662,-82.197
19,1350,31.628,-85.065
19,1426,35.624,-84.78
19,1460,34.407,-89.793
19,1551,35.102,-85.227
19,1598,33.815,-89.769
19,1708,35.79,-84.24
19,1744,34.027,-82.602
19,1880,32.925,-85.193
19,1896,32.399,-90.064
19,2018,30.708,-84.866
19,2369,33.353,-83.157
19,2375,29.865,-90.512
19,2426,37.169,-88.427
19,2655,33.944,-87.106
19,2676,29.645,-89.759
19,2808,36.097,-85.826
19,2844,34.152,-89.904
19,2868,34.8,-82.889
19,2876,36.292,-86.659
19,2901,34.798,-87.623
19,3024,33.425,-86.334
19,3066,33.859,-82.391
19,3218,36.155,-86.618
19,3798,34.174,-85.753
19,4311,35.002,-85.618
19,4350,33.693,-82.341
19,4432,33.141,-83.202
19,4508,34.205,-85.617
19,4578,34.174,-81.91
19,4584,36.293,-85.945
19,4658,34.165,-84.726
20,295,37.01,-88.269
20,697,37.019,-88.219
20,934,34.36,-82.823
20,1052,34.422,-86.392
20,1101,36.868,-85.144
20,1121,35.069,-88.247
20,1129,34.806,-87.38
20,1284,32.682,-85.91
20,1287,34.161,-84.072
20,1309,33.662,-82.197
20,1350,31.628,-85.065
20,1426,35.624,-84.78
20,1460,34.407,-89.793
20,1538,35.436,-80.952
20,1551,35.102,-85.227
20,1598,33.815,-89.769
20,1708,35.79,-84.24
20,1744,34.027,-82.602
20,1880,32.925,-85.193
20,1887,36.538,-85.45
20,1896,32.399,-90.064
20,1914,36.227,-84.093
20,2018,30.708,-84.866
20,2333,36.164,-83.498
20,2369,33.353,-83.157
20,2426,37.169,-88.427
20,2574,35.963,-83.534
20,2655,33.944,-87.106
20,2808,36.097,-85.826
20,2844,34.152,-89.904
20,2868,34.8,-82.889
20,2876,36.292,-86.659
20,2901,34.798,-87.623
20,3024,33.425,-86.334
20,3066,33.859,-82.391
20,3218,36.155,-86.618
20,3798,34.174,-85.753
20,4203,39.008,-86.5
20,4274,34.756,-90.123
20,4279,35.603,-80.236
20,4311,35.002,-85.618
20,4350,33.693,-82.341
20,4432,33.141,-83.202
20,4508,34.205,-85.617
20,4578,34.174,-81.91
20,4584,36.293,-85.945
20,4658,34.165,-84.726
20,4669,35.022,-81.011
21,295,37.01,-88.269
