lat [deg],lon [deg],start time [s],duration [s],severity,measurements
10.900000000000006,-166.1,70568.44644360377,900,44.610712465899496,"[visual,sar]"
82.30000000000001,-44.29999999999998,5748.211851250772,900,69.78103589637776,"[sar,thermal]"
-71.9,-16.599999999999994,26157.67463904642,900,96.75291809373213,"[thermal,visual]"
-34.7,126.7,2188.9536330182837,900,41.01910121902671,"[sar,visual]"
45.30000000000001,19.0,8578.913513134947,900,7.108841048235137,"[visual,thermal]"
-57.7,-57.89999999999999,536.5541110167353,900,79.00321129643035,"[thermal,sar]"
0.3000000000000113,-21.19999999999999,77218.30999983773,900,85.04587277907748,"[thermal,visual]"
-76.6,168.40000000000003,38468.30910127977,900,88.62863955937414,"[visual,sar]"
-8.899999999999991,-136.1,14324.851229175436,900,93.95836711409144,"[visual,sar]"
-47.8,129.60000000000002,55459.92273243766,900,34.297541864324245,"[thermal,sar]"
-73.4,91.3,52833.396781940755,900,32.907233936192846,"[sar,visual]"
-31.2,116.2,71712.73329139905,900,52.61769378275639,"[thermal,sar]"
54.70000000000002,69.10000000000002,71433.06122501232,900,65.50774139580565,"[visual,thermal]"
-46.1,16.0,27356.552670448407,900,0.2239060103834234,"[visual,thermal]"
-17.799999999999997,-154.1,47963.450734181446,900,76.65320374457391,"[sar,thermal]"
28.700000000000003,27.30000000000001,41414.46872303937,900,31.366115725101984,"[visual,sar]"
-84.5,45.5,59270.31750781939,900,41.00150217259956,"[visual,thermal]"
31.700000000000003,18.90000000000001,82197.73445043132,900,92.44537645126579,"[thermal,visual]"
-19.200000000000003,-3.5999999999999943,12218.523843175462,900,77.22979033856699,"[sar,visual]"
-56.8,34.70000000000002,49432.162884353194,900,43.543157151861955,"[sar,thermal]"
-18.89999999999999,-174.9,27402.59927661054,900,54.8063670276589,"[sar,visual]"
-64.7,-46.900000000000006,55266.936400867286,900,88.36823287479014,"[visual,sar]"
75.30000000000001,-17.899999999999977,41074.74999786444,900,98.19517085152684,"[sar,thermal]"
-76.0,-168.4,70243.41294349935,900,98.62827052954361,"[thermal,visual]"
-45.8,-158.6,38131.15637708398,900,86.5544575363026,"[visual,thermal]"
-87.6,50.10000000000002,46595.07008605,900,77.01899089160081,"[sar,thermal]"
76.30000000000001,178.90000000000003,25624.435950883824,900,34.768761385902636,"[thermal,sar]"
-53.7,-124.7,53081.53742335596,900,98.47767166367116,"[thermal,sar]"
-52.6,-163.0,26240.92362630352,900,76.67283671208594,"[sar,thermal]"
-50.7,173.70000000000005,26516.39770976446,900,31.965450432720022,"[sar,thermal]"
46.0,31.30000000000001,51181.903233571684,900,18.059774750819546,"[sar,visual]"
15.100000000000009,-97.7,20495.151445431336,900,77.34797132917829,"[thermal,sar]"
-17.0,93.40000000000003,59670.21194597593,900,18.529394072344118,"[sar,thermal]"
-8.0,-145.5,20036.083188738,900,43.72149457599792,"[sar,thermal]"
34.7,-97.2,8016.524451835975,900,73.51721441255063,"[thermal,sar]"
36.7,-93.8,65561.4394272993,900,75.39601547395802,"[thermal,visual]"
20.10000000000001,147.40000000000003,43274.36032052458,900,7.99701090234477,"[sar,visual]"
60.400000000000006,100.60000000000002,42102.1614568983,900,25.840493636784778,"[visual,thermal]"
83.9,11.600000000000025,76141.00174478647,900,43.92421568420532,"[visual,sar]"
81.70000000000002,25.600000000000023,56493.31845258657,900,60.112902224587316,"[thermal,sar]"
-73.0,-151.3,68283.81691459246,900,57.80551316718431,"[visual,sar]"
-46.9,58.0,64397.910215015385,900,32.97138815302873,"[sar,visual]"
45.5,67.10000000000002,71808.40883840242,900,22.514070291723563,"[sar,visual]"
-59.8,158.60000000000002,48299.57449443999,900,35.89562077095029,"[sar,thermal]"
