Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
146,129,,-67.6,157.2,707.4,-6.6,7.33,45.85
167,143,,-64.9,-172.2,686.6,0.38,0.42,42.83
174,153,,-63.4,-163.4,683.5,-4.21,4.66,43.18
218,260,,-44.3,-131.5,672.0,-13.14,14.51,50.65
250,353,,-26.1,-123.2,639.8,4.46,4.9,59.83
381,756,,46.5,-88.9,657.7,-3.8,4.19,nan
651,323,,-31.1,68.5,765.3,7.55,8.45,74.41
678,256,,-45.0,78.0,751.7,7.7,8.61,63.23
757,145,,-64.7,158.1,697.2,8.54,9.46,42.05
803,244,,-47.7,-161.5,657.3,-1.23,1.35,47.33
907,551,,10.5,-135.1,645.3,11.79,12.97,86.79
1352,140,,-66.0,137.7,696.4,-8.91,9.88,43.79
1484,496,,0.7,-161.5,634.8,-7.35,8.08,80.67
1546,700,,35.7,-147.3,645.1,-0.98,1.08,nan
1670,818,,57.6,-28.3,751.8,13.27,14.82,nan
1695,743,,44.4,-17.4,751.2,-6.93,7.74,nan
1737,626,,22.1,-5.0,785.2,-12.6,14.13,nan
1761,543,,9.1,0.2,789.4,-12.19,13.69,nan
1877,205,,-52.8,31.5,759.2,-13.44,15.02,60.52
1931,127,,-67.8,91.9,704.2,-7.57,8.41,45.07
1966,177,,-58.1,133.9,671.9,0.81,0.89,43.07
2260,817,,57.6,-57.8,727.8,-1.82,2.03,nan
2391,429,,-11.2,-17.9,796.6,-14.24,16.0,nan
2526,124,,-68.1,70.5,710.9,-11.25,12.49,45.17
2529,142,,-65.1,73.8,716.5,13.81,15.35,42.08
2845,826,,59.5,-91.2,746.2,-13.88,15.49,nan
2906,674,,31.4,-58.8,767.2,-8.45,9.47,nan
2966,484,,-1.1,-45.6,779.7,-8.28,9.29,nan
3057,228,,-50.0,-21.4,761.6,-13.08,14.62,62.97
3108,125,,-67.9,28.1,719.2,-11.26,12.52,47.1
3127,135,,-66.7,57.4,696.9,-7.84,8.7,43.89
3333,727,,39.9,141.2,652.4,-5.38,5.93,nan
3414,856,,65.0,-144.3,731.9,-14.91,16.61,nan
3547,527,,6.1,-71.3,774.3,5.52,6.19,nan
3655,220,,-50.7,-40.4,748.6,9.85,11.0,59.19
3661,204,,-53.5,-36.9,742.3,8.86,9.89,57.03
3673,176,,-58.4,-27.8,736.1,9.76,10.89,52.72
3682,156,,-61.9,-19.7,722.5,6.22,6.93,50.2
3720,146,,-64.6,31.0,706.8,12.06,13.39,41.72
4040,822,,58.0,-130.2,738.1,8.79,9.81,nan
4172,428,,-11.2,-89.4,785.3,11.14,12.5,nan
4232,261,,-44.2,-75.6,755.8,-8.81,9.85,67.29
4316,139,,-66.0,11.7,693.2,-7.19,7.97,43.53
4342,182,,-56.7,38.2,671.5,-5.01,5.54,43.66
4416,390,,-17.9,66.9,637.8,-6.88,7.56,65.25
4509,696,,34.9,87.3,644.5,0.37,0.41,nan
4567,839,,62.7,120.7,683.3,5.22,5.78,nan
4575,860,,65.6,129.5,698.4,10.24,11.35,nan
4701,631,,22.7,-129.5,774.1,-8.75,9.8,nan
4753,464,,-5.3,-118.0,770.3,-0.56,0.62,nan
4757,450,,-7.2,-116.7,772.4,4.44,4.97,nan
5198,867,,66.8,149.4,715.6,7.64,8.49,nan
5213,836,,61.1,165.6,734.2,-10.85,12.09,nan
5365,403,,-15.0,-137.5,792.9,13.78,15.48,88.47
5398,309,,-32.6,-129.3,782.0,14.01,15.72,74.03
5517,156,,-61.9,-19.7,697.8,-13.64,15.12,43.72
5617,440,,-9.3,20.3,636.3,-7.74,8.5,71.26
5667,610,,20.0,28.5,656.9,14.46,15.94,nan
5918,525,,5.7,-173.1,785.7,-10.75,12.07,nan
5967,376,,-20.8,-162.5,766.4,-3.44,3.85,86.11
6112,159,,-61.2,-42.6,699.7,-14.65,16.23,43.81
6414,812,,56.8,131.3,735.2,6.26,6.98,nan
6637,169,,-58.7,-154.0,725.9,3.64,4.05,54.2
6896,738,,43.1,-7.2,652.7,1.26,1.39,nan
6916,787,,52.9,3.1,664.8,-0.91,1.01,nan
6955,854,,64.6,42.8,720.5,-15.2,16.9,nan
7011,803,,55.2,109.6,743.4,9.05,10.1,nan
7050,701,,36.0,127.3,776.4,12.67,14.2,nan
7093,558,,11.8,135.2,776.5,-7.55,8.46,nan
7166,349,,-27.0,152.5,778.5,11.69,13.11,79.61
7240,158,,-61.4,-168.4,735.5,12.18,13.57,50.21
7245,153,,-63.4,-163.4,719.1,6.88,7.65,49.18
7444,605,,19.1,-46.8,658.6,15.08,16.62,nan
7560,863,,65.9,34.7,712.7,-9.62,10.69,nan
7646,686,,33.4,101.2,758.3,-3.58,4.0,nan
7742,383,,-19.0,121.0,778.8,-9.89,11.09,89.05
7850,143,,-64.9,-172.2,730.1,14.48,16.12,45.2
7891,174,,-58.6,-121.1,698.8,14.51,16.08,40.41
7932,280,,-40.7,-94.6,651.7,-5.27,5.8,49.1
8018,537,,7.7,-74.2,630.2,-1.38,1.51,83.01
8271,586,,17.1,86.3,796.9,14.74,16.56,nan
8288,541,,7.8,89.6,797.5,14.2,15.96,nan
8355,328,,-30.1,100.3,783.5,-13.56,15.21,80.7
8385,253,,-45.7,110.4,760.7,-11.37,12.72,67.74
8545,331,,-29.8,-113.2,642.4,-5.27,5.8,55.28
