t_msg,Sender,Message Type
13120.0,sar_sat_0_0,MEASUREMENT_REQ
15510.0,vis_sat_0_0,MEASUREMENT_REQ
15980.0,sar_sat_0_0,MEASUREMENT_REQ
19480.0,therm_sat_0_0,MEASUREMENT_REQ
23600.0,vis_sat_0_1,MEASUREMENT_REQ
33200.0,sar_sat_0_0,MEASUREMENT_REQ
34120.0,sar_sat_0_0,MEASUREMENT_REQ
38140.0,therm_sat_0_0,MEASUREMENT_REQ
39560.0,sar_sat_0_0,MEASUREMENT_REQ
44690.0,sar_sat_0_0,MEASUREMENT_REQ
47910.0,therm_sat_0_0,MEASUREMENT_REQ
52980.0,vis_sat_0_0,MEASUREMENT_REQ
61740.0,therm_sat_0_0,MEASUREMENT_REQ
66690.0,vis_sat_0_0,MEASUREMENT_REQ
70560.0,vis_sat_0_1,MEASUREMENT_REQ
76630.0,vis_sat_0_1,MEASUREMENT_REQ
77600.0,sar_sat_0_0,MEASUREMENT_REQ
79180.0,sar_sat_0_0,MEASUREMENT_REQ
80940.0,vis_sat_0_1,MEASUREMENT_REQ
84050.0,sar_sat_0_0,MEASUREMENT_REQ
85770.0,therm_sat_0_0,MEASUREMENT_REQ
