observer,t_img,lat,lon,range,look,incidence,zenith,instrument_name
sar_sat_0_0,15410.0,33.0,-148.8,642.9,-1.44,1.58,,sar
vis_sat_0_0,15440.0,-33.2,32.0,761.2,6.22,6.96,73.22,visual
vis_sat_0_0,15510.0,-37.1,33.9,754.9,3.93,4.39,70.44,visual
vis_sat_0_0,15920.0,-56.4,54.4,733.1,6.16,6.86,54.54,visual
sar_sat_0_0,15980.0,60.9,-118.9,678.2,3.54,3.92,,sar
vis_sat_0_1,17550.0,-63.1,62.1,717.3,-2.38,2.64,50.17,visual
vis_sat_0_1,17560.0,-63.4,63.7,715.9,-0.5,0.55,49.71,visual
vis_sat_0_0,18010.0,12.7,-170.5,631.2,0.59,0.65,89.33,visual
vis_sat_0_0,18610.0,45.5,-152.9,654.9,0.34,0.38,,visual
sar_sat_0_0,19060.0,-63.1,57.0,716.7,2.54,2.83,49.72,sar
sar_sat_0_0,19370.0,-66.4,100.3,693.3,2.02,2.24,43.36,sar
therm_sat_0_0,19480.0,-10.3,2.5,769.5,1.65,1.85,,thermal
vis_sat_0_0,19860.0,47.8,-30.7,744.4,4.4,4.92,,visual
vis_sat_0_0,19960.0,42.9,-26.5,750.5,4.67,5.22,,visual
vis_sat_0_0,20620.0,7.2,-10.1,770.1,-0.82,0.92,,visual
sar_sat_0_0,20940.0,10.9,176.2,631.2,2.5,2.75,87.62,sar
therm_sat_0_0,21350.0,-49.3,139.6,661.4,4.21,4.65,45.56,thermal
sar_sat_0_0,22060.0,65.5,-126.1,688.5,2.58,2.86,,sar
sar_sat_0_0,22740.0,52.2,-47.0,745.4,8.29,9.25,,sar
sar_sat_0_0,22740.0,52.3,-46.9,747.5,9.22,10.3,,sar
therm_sat_0_0,22770.0,29.1,177.7,639.8,-0.66,0.72,,thermal
vis_sat_0_1,23390.0,-60.0,29.3,723.6,2.32,2.58,52.48,visual
vis_sat_0_1,23600.0,-65.8,53.1,708.1,1.9,2.11,46.71,visual
sar_sat_0_0,23950.0,-12.2,-14.8,774.5,6.76,7.58,,sar
vis_sat_0_0,23980.0,15.0,165.8,633.2,-3.42,3.76,,visual
therm_sat_0_0,25830.0,-33.1,-12.5,756.8,1.83,2.04,74.23,thermal
vis_sat_0_1,25830.0,36.5,169.1,646.4,2.54,2.8,,visual
vis_sat_0_1,26180.0,54.4,-174.8,667.4,3.49,3.86,,visual
sar_sat_0_0,27370.0,38.4,164.4,647.8,-1.11,1.22,,sar
sar_sat_0_0,28240.0,66.6,-114.3,707.4,2.58,2.87,,sar
vis_sat_0_0,28340.0,-65.1,74.5,687.8,-2.49,2.76,42.76,visual
therm_sat_0_0,28920.0,41.5,159.3,653.8,5.76,6.35,,thermal
therm_sat_0_0,28990.0,45.0,161.7,660.3,7.47,8.24,,thermal
vis_sat_0_1,29080.0,-49.8,-12.7,739.3,-1.88,2.09,61.38,visual
sar_sat_0_0,29100.0,29.7,-56.8,759.7,-1.31,1.47,,sar
vis_sat_0_1,30040.0,-57.1,91.7,671.0,2.73,3.01,42.89,visual
therm_sat_0_0,30170.0,52.1,-79.2,739.4,4.56,5.09,,thermal
vis_sat_0_0,31070.0,66.6,-146.6,697.6,-3.07,3.4,,visual
sar_sat_0_0,31410.0,-62.1,74.2,679.7,1.82,2.01,42.41,sar
sar_sat_0_0,31490.0,-58.9,80.8,677.4,5.68,6.28,42.13,sar
vis_sat_0_1,31710.0,33.9,142.6,644.2,2.7,2.97,,visual
sar_sat_0_0,31720.0,-49.0,97.2,658.5,-0.42,0.46,45.98,sar
vis_sat_0_1,32720.0,65.5,-126.1,710.6,0.75,0.83,,visual
therm_sat_0_0,32790.0,-65.8,53.1,689.0,-2.54,2.82,43.16,thermal
vis_sat_0_1,32900.0,59.9,-105.5,724.3,2.41,2.69,,visual
vis_sat_0_1,33140.0,49.6,-89.4,739.6,0.63,0.7,,visual
sar_sat_0_0,33200.0,33.1,136.4,643.2,-1.55,1.71,,sar
sar_sat_0_0,33590.0,53.0,153.3,665.4,-2.37,2.62,,sar
vis_sat_0_0,33630.0,-53.9,-26.7,734.8,-3.32,3.71,58.37,visual
vis_sat_0_1,33730.0,18.9,-70.3,766.4,1.18,1.32,,visual
vis_sat_0_0,33790.0,-60.7,-14.8,725.1,-4.59,5.11,53.09,visual
sar_sat_0_0,33890.0,64.2,-179.5,687.1,-3.29,3.64,,sar
sar_sat_0_0,34120.0,66.6,-146.6,703.6,-2.23,2.47,,sar
therm_sat_0_0,36170.0,47.8,-101.7,746.7,-6.56,7.33,,thermal
therm_sat_0_0,36440.0,34.4,-90.5,755.7,-0.75,0.84,,thermal
therm_sat_0_0,36940.0,7.3,-79.2,771.6,-3.53,3.95,,thermal
therm_sat_0_0,37320.0,-13.7,-71.9,771.4,-4.86,5.45,,thermal
vis_sat_0_1,37770.0,40.8,122.5,650.1,-1.02,1.12,,visual
therm_sat_0_0,38140.0,-55.5,-42.9,730.8,-1.72,1.92,57.03,thermal
vis_sat_0_1,38250.0,62.3,154.7,683.6,-4.84,5.36,,visual
vis_sat_0_0,38870.0,-18.2,-75.9,766.7,-1.72,1.93,87.16,visual
sar_sat_0_0,39560.0,54.8,130.9,668.3,-2.57,2.84,,sar
vis_sat_0_1,39780.0,12.0,-93.0,769.5,-2.33,2.61,,visual
vis_sat_0_1,40830.0,-44.6,-68.0,747.3,-3.99,4.46,66.24,visual
vis_sat_0_1,41020.0,-53.8,-58.2,735.3,-3.76,4.2,58.79,visual
vis_sat_0_1,41250.0,-63.1,-39.1,720.6,-5.01,5.57,51.17,visual
therm_sat_0_0,41510.0,67.3,175.9,700.9,2.76,3.06,,thermal
vis_sat_0_0,41820.0,18.1,91.6,633.8,2.22,2.45,,visual
therm_sat_0_0,41920.0,56.6,-136.3,730.0,1.27,1.41,,thermal
sar_sat_0_0,42060.0,-30.3,-82.9,758.9,-1.23,1.38,77.39,sar
therm_sat_0_0,42410.0,32.3,-114.2,757.5,0.35,0.39,,thermal
therm_sat_0_0,42950.0,3.3,-102.2,771.0,1.87,2.09,,thermal
vis_sat_0_0,43010.0,67.3,175.9,705.2,4.46,4.95,,visual
vis_sat_0_0,43420.0,55.0,-139.6,732.9,2.33,2.6,,visual
vis_sat_0_0,43650.0,44.1,-127.6,747.4,2.84,3.17,,visual
therm_sat_0_0,43800.0,-42.4,-81.5,747.5,1.85,2.07,67.44,thermal
vis_sat_0_0,44650.0,-10.0,-103.9,769.5,-1.16,1.3,,visual
sar_sat_0_0,44690.0,12.3,77.2,631.9,-2.66,2.92,88.12,sar
sar_sat_0_0,44990.0,29.2,84.3,640.5,-1.94,2.13,,sar
vis_sat_0_0,45520.0,-55.1,-74.7,731.6,-1.72,1.92,57.59,visual
vis_sat_0_0,45540.0,-56.0,-73.3,730.3,-1.87,2.08,56.86,visual
vis_sat_0_0,45750.0,-63.4,-53.7,715.5,2.03,2.26,49.72,visual
sar_sat_0_0,47180.0,13.7,-124.9,768.9,-2.08,2.33,,sar
vis_sat_0_1,47390.0,-67.1,-35.9,702.9,-2.91,3.23,45.72,visual
vis_sat_0_0,47450.0,0.8,60.6,629.3,-1.36,1.5,78.81,visual
therm_sat_0_0,47910.0,53.3,-157.8,737.3,-5.21,5.81,,thermal
sar_sat_0_0,48690.0,-63.1,-70.0,718.6,-3.81,4.24,51.14,sar
sar_sat_0_0,48940.0,-67.1,-35.9,698.7,-2.03,2.25,44.82,sar
vis_sat_0_0,49400.0,52.6,-161.9,735.7,-0.63,0.7,,visual
vis_sat_0_1,50080.0,61.0,101.1,682.9,-5.87,6.49,,visual
therm_sat_0_0,50480.0,-67.1,-35.9,695.9,-2.24,2.48,44.27,thermal
vis_sat_0_1,50710.0,58.9,-178.7,726.1,-2.58,2.87,,visual
vis_sat_0_0,51800.0,-66.1,-63.3,706.3,1.44,1.6,46.71,visual
vis_sat_0_1,52420.0,-30.3,-126.7,759.0,-2.04,2.28,77.92,visual
vis_sat_0_0,52980.0,-22.1,27.6,638.2,-5.74,6.31,61.75,visual
vis_sat_0_1,53150.0,-63.9,-84.3,714.5,-0.99,1.11,49.92,visual
therm_sat_0_0,53370.0,67.2,125.7,701.1,2.71,3.01,,thermal
vis_sat_0_1,53670.0,-60.7,-14.8,676.3,-1.67,1.85,42.38,visual
sar_sat_0_0,53800.0,-24.1,-136.3,765.8,-4.59,5.14,83.34,sar
vis_sat_0_1,53980.0,-46.7,5.9,655.7,-0.7,0.78,46.33,visual
sar_sat_0_0,54050.0,-37.1,-129.2,753.1,-1.88,2.1,72.43,sar
vis_sat_0_0,54870.0,67.2,125.7,704.2,3.11,3.46,,visual
vis_sat_0_0,55070.0,63.1,152.4,718.5,2.36,2.63,,visual
vis_sat_0_0,55090.0,62.3,154.7,719.9,2.31,2.57,,visual
therm_sat_0_0,55250.0,-21.0,-143.4,764.8,-0.83,0.93,85.44,thermal
therm_sat_0_0,55300.0,-23.8,-142.3,763.3,-1.31,1.47,83.25,thermal
sar_sat_0_0,55880.0,-25.5,13.3,637.5,-2.66,2.93,58.96,sar
therm_sat_0_0,56590.0,-63.5,-35.9,682.5,-2.4,2.65,42.44,thermal
therm_sat_0_0,56930.0,-49.3,-9.8,659.5,2.56,2.82,44.85,thermal
vis_sat_0_1,57510.0,15.3,-168.7,768.2,1.91,2.14,,visual
sar_sat_0_0,57850.0,66.2,114.7,707.8,-5.5,6.11,,sar
vis_sat_0_1,58180.0,-21.1,-155.2,765.6,2.83,3.17,85.05,visual
therm_sat_0_0,58410.0,33.1,29.3,646.4,5.85,6.44,,thermal
sar_sat_0_0,58440.0,45.7,168.2,744.8,1.09,1.22,,sar
sar_sat_0_0,58800.0,26.6,179.4,764.6,-4.66,5.22,,sar
vis_sat_0_1,59010.0,-61.5,-116.7,719.5,1.02,1.14,51.99,visual
therm_sat_0_0,59390.0,66.2,114.7,707.2,-0.84,0.94,,thermal
vis_sat_0_1,59400.0,-66.1,-63.3,690.9,-2.01,2.23,43.15,visual
therm_sat_0_0,60290.0,27.4,173.6,761.7,1.71,1.91,,thermal
sar_sat_0_0,61030.0,-63.4,-53.7,682.0,-2.98,3.3,42.49,sar
therm_sat_0_0,61040.0,-13.1,-170.9,770.2,4.0,4.48,,thermal
vis_sat_0_0,61490.0,41.5,159.3,750.0,2.15,2.41,,visual
therm_sat_0_0,61740.0,-49.7,-148.9,740.8,4.85,5.41,61.51,thermal
vis_sat_0_1,62260.0,66.6,93.6,704.0,-3.02,3.36,,visual
vis_sat_0_0,62720.0,-25.0,-172.6,762.5,1.69,1.89,82.29,visual
sar_sat_0_0,62940.0,38.3,14.9,648.9,-3.43,3.78,,sar
sar_sat_0_0,63010.0,41.8,17.5,652.7,-3.48,3.83,,sar
sar_sat_0_0,63050.0,43.8,18.9,654.3,-2.53,2.79,,sar
vis_sat_0_1,63230.0,26.5,161.3,762.3,-1.93,2.16,,visual
vis_sat_0_1,63440.0,15.0,165.8,769.9,-4.02,4.51,,visual
sar_sat_0_0,63800.0,66.6,93.6,705.9,0.78,0.86,,sar
sar_sat_0_0,64030.0,60.7,121.1,722.7,-0.84,0.94,,sar
vis_sat_0_0,64120.0,-58.2,-54.7,674.7,4.86,5.38,41.83,visual
therm_sat_0_0,65180.0,67.1,69.4,697.5,2.51,2.78,,thermal
vis_sat_0_1,65470.0,-63.1,-70.0,683.9,-5.82,6.44,42.71,visual
sar_sat_0_0,65660.0,-24.0,174.3,763.1,-1.06,1.19,83.39,sar
sar_sat_0_0,65680.0,-25.0,174.8,762.3,-0.4,0.45,82.52,sar
therm_sat_0_0,66020.0,37.7,142.3,754.0,-3.13,3.5,,thermal
vis_sat_0_1,66080.0,-34.2,-34.6,644.1,-3.22,3.55,53.01,visual
therm_sat_0_0,66460.0,14.4,154.0,768.3,1.07,1.2,,thermal
vis_sat_0_0,66620.0,66.9,58.9,695.9,2.68,2.97,,visual
vis_sat_0_0,66690.0,67.1,69.4,700.7,1.95,2.17,,visual
vis_sat_0_1,68120.0,66.9,58.9,697.9,-0.87,0.97,,visual
vis_sat_0_1,68440.0,61.0,101.1,722.5,-2.9,3.23,,visual
therm_sat_0_0,68910.0,-43.0,-53.5,652.2,-2.46,2.72,47.64,thermal
sar_sat_0_0,69660.0,66.9,58.9,701.5,-2.57,2.86,,sar
sar_sat_0_0,69750.0,66.1,71.0,708.1,-2.28,2.53,,sar
vis_sat_0_0,70310.0,-46.8,-62.2,657.2,-4.29,4.73,46.31,visual
vis_sat_0_0,70350.0,-44.4,-60.6,653.2,-1.65,1.82,47.05,visual
sar_sat_0_0,70400.0,40.8,122.5,751.7,3.25,3.63,,sar
vis_sat_0_1,70560.0,-48.6,171.1,740.8,-2.55,2.85,63.73,visual
vis_sat_0_1,70780.0,-58.4,-175.2,726.4,-2.64,2.94,55.57,visual
therm_sat_0_0,71210.0,66.9,58.9,704.8,1.82,2.02,,thermal
therm_sat_0_0,71290.0,66.1,71.0,713.3,4.9,5.45,,thermal
vis_sat_0_1,72020.0,-33.6,-59.5,642.7,-1.69,1.86,52.93,visual
therm_sat_0_0,72060.0,32.3,121.4,758.8,2.62,2.94,,thermal
vis_sat_0_1,72070.0,-31.0,-57.4,645.0,-6.58,7.24,55.16,visual
sar_sat_0_0,72140.0,-52.3,169.6,735.6,2.17,2.42,60.32,sar
sar_sat_0_0,72450.0,-64.0,-163.7,713.9,2.04,2.26,49.64,sar
therm_sat_0_0,73870.0,-61.9,-179.2,720.3,-2.95,3.28,52.43,thermal
vis_sat_0_1,74370.0,60.7,75.5,725.5,-5.65,6.29,,visual
vis_sat_0_0,75140.0,-53.5,159.6,734.6,3.95,4.41,58.85,visual
vis_sat_0_1,76550.0,-51.5,149.7,736.6,-1.88,2.09,61.27,visual
sar_sat_0_0,76630.0,24.6,106.2,763.3,0.65,0.72,,sar
vis_sat_0_1,76630.0,-55.2,153.4,735.4,-6.05,6.75,58.94,visual
vis_sat_0_0,77020.0,-3.3,-66.0,629.9,2.53,2.78,74.03,visual
therm_sat_0_0,77200.0,66.0,42.8,709.1,0.77,0.85,,thermal
vis_sat_0_1,77470.0,-57.5,-107.3,670.8,-2.78,3.07,42.57,visual
sar_sat_0_0,77600.0,-28.3,127.0,762.3,4.34,4.86,79.78,sar
sar_sat_0_0,77700.0,-33.6,128.8,756.5,-2.61,2.92,76.21,sar
sar_sat_0_0,77780.0,-37.9,131.0,754.5,-4.62,5.16,72.96,sar
vis_sat_0_1,77800.0,-41.6,-89.2,651.0,-3.46,3.82,48.47,visual
vis_sat_0_0,78160.0,57.8,-27.2,672.3,1.61,1.78,,visual
therm_sat_0_0,78790.0,-11.7,113.0,769.7,-2.74,3.07,,thermal
sar_sat_0_0,79180.0,-47.4,-101.2,657.2,2.6,2.87,45.11,sar
therm_sat_0_0,79900.0,-64.2,167.4,713.8,4.02,4.47,49.01,thermal
sar_sat_0_0,80380.0,18.9,-70.3,634.7,2.78,3.05,,sar
sar_sat_0_0,80660.0,34.7,-62.9,645.1,2.46,2.7,,sar
therm_sat_0_0,80860.0,-38.1,-100.1,647.5,2.82,3.11,49.71,thermal
vis_sat_0_1,80940.0,31.2,84.7,760.2,3.19,3.57,,visual
vis_sat_0_1,81470.0,2.2,96.3,771.3,2.25,2.52,,visual
therm_sat_0_0,82580.0,55.8,-49.4,669.1,1.29,1.42,,thermal
vis_sat_0_1,82860.0,-64.8,159.8,714.0,6.19,6.88,47.85,visual
vis_sat_0_0,83070.0,3.5,-88.5,629.6,1.81,1.99,79.23,visual
therm_sat_0_0,83600.0,48.0,58.9,744.1,-4.62,5.16,,thermal
sar_sat_0_0,83760.0,-39.9,109.0,752.8,5.37,6.01,70.25,sar
sar_sat_0_0,84050.0,-54.4,123.0,732.2,2.34,2.61,58.6,sar
vis_sat_0_1,84200.0,-15.6,-101.7,633.3,3.78,4.16,64.3,visual
vis_sat_0_1,84770.0,17.0,-90.2,637.3,6.38,7.02,89.63,visual
vis_sat_0_0,85070.0,48.1,53.0,743.0,-3.05,3.4,,visual
therm_sat_0_0,85300.0,-42.2,103.4,747.4,-1.89,2.11,69.13,thermal
therm_sat_0_0,85360.0,-45.6,106.1,743.9,-1.83,2.04,66.39,thermal
therm_sat_0_0,85670.0,-59.8,125.3,724.6,-3.21,3.57,54.66,thermal
therm_sat_0_0,85770.0,-63.5,134.8,719.3,-5.06,5.63,51.65,thermal
therm_sat_0_0,85920.0,-66.5,154.7,705.7,-2.28,2.54,47.03,thermal
therm_sat_0_0,86220.0,-64.0,-163.7,683.3,2.37,2.63,42.16,thermal
sar_sat_0_0,86260.0,16.3,-96.1,632.7,0.4,0.44,89.61,sar
