routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00016,0.00207,2e-05,16464
__check_action_completion,6e-05,1e-05,6e-05,16464
preplanner/update_percepts,0.00012,0.0002,0.00013,16464
preplanner/needs_planning,0.0,0.0,0.0,16464
preplanner/calculate_access_opportunities,0.11561,0.0,0.11561,1
preplanner/_schedule_observations,17.46102,0.0,17.46102,1
preplanner/is_observation_path_valid,0.0009,0.0,0.0009,1
preplanner/_create_broadcast_path,0.0475,0.0,0.0475,1
preplanner/_schedule_broadcasts,0.62776,0.0,0.62776,1
preplanner/_schedule_maneuvers,1.9382,0.0,1.9382,1
preplanner/__schedule_periodic_replan,0.00732,0.0,0.00732,1
preplanner/generate_plan,20.05982,0.0,20.05982,1
replanner/compile_new_measurement_request_bids,6e-05,4e-05,6e-05,16464
replanner/update_percepts,0.00061,0.00291,0.00042,16464
replanner/check_request_completion,0.21188,0.23371,0.14929,16464
replanner/check_request_end_time,0.0,0.0,0.0,16464
replanner/compare_bids,0.15772,0.26931,0.06843,16464
replanner/consensus_phase,0.36963,0.42673,0.29192,16464
replanner/needs_planning,0.36968,0.42671,0.29194,16464
replanner/_get_available_requests,0.00241,0.00723,0.00135,474
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,140
replanner/_get_matching_request,1e-05,1e-05,1e-05,20366
replanner/_can_bid,0.0,0.0,0.0,17260
replanner/planning_phase,0.00509,0.01297,0.00159,117
replanner/is_observation_path_valid,0.00091,0.00561,0.00028,34157
replanner/merge_plans,0.28858,0.26647,0.24288,117
replanner/_schedule_observations,0.28859,0.26647,0.24289,117
replanner/_schedule_maneuvers,2.78412,4.43266,1.88766,117
replanner/_create_broadcast_path,0.11004,0.07443,0.09003,119
replanner/_schedule_broadcasts,0.11677,0.08123,0.0914,117
replanner/_schedule_waits,0.0,0.0,0.0,117
replanner/generate_plan,3.2081,4.51039,2.41907,117
replanner/_can_access,0.00318,0.00903,0.00127,276
