routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.01,0.0,16465
update_state,0.0,0.0,0.0,16465
sense_environment,0.828,0.466,0.82,16464
update_state_environment,0.003,0.011,0.0,16464
get_environment_broadcasts,0.0,0.003,0.0,16464
get_agent_broadcasts,0.008,0.072,0.0,16464
sense,0.843,0.466,0.828,16464
think,0.447,0.749,0.347,16464
perform_broadcast,0.033,0.035,0.018,145
do,0.468,0.525,0.174,16464
perform_wait_for_messages,0.473,0.527,0.183,15987
perform_state_change,0.456,0.49,0.195,565
perform_observation,0.383,0.464,0.076,359
