routine,t_avg,t_std,t_med,n
check_action_statuses,0.011,0.101,0.0,5879
update_state,0.0,0.0,0.0,5879
sense_environment,0.166,0.217,0.135,5879
update_state_environment,0.002,0.024,0.0,5879
get_environment_broadcasts,0.007,0.022,0.0,5879
get_agent_broadcasts,0.07,0.416,0.0,5879
sense,0.257,0.573,0.16,5879
think,0.792,5.89,0.075,5878
perform_broadcast,0.009,0.046,0.0,718
do,0.518,2.198,0.079,5878
perform_wait_for_messages,0.678,2.542,0.108,4326
perform_state_change,0.123,0.73,0.044,817
perform_observation,0.092,0.16,0.068,1111
