routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,2531
update_state,0.0,0.0,0.0,2531
sense_environment,0.047,0.022,0.05,2530
update_state_environment,0.0,0.001,0.0,2530
get_environment_broadcasts,0.0,0.002,0.0,2530
get_agent_broadcasts,0.001,0.006,0.0,2530
sense,0.049,0.024,0.052,2530
think,0.062,1.528,0.025,2530
perform_broadcast,0.005,0.009,0.002,82
do,0.12,2.348,0.026,2530
perform_wait_for_messages,0.125,2.398,0.027,2425
perform_state_change,0.016,0.013,0.01,82
perform_observation,0.011,0.012,0.006,71
