routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.006,0.033,0.0,12431
__check_action_completion,0.0,0.001,0.0,12431
preplanner/update_percepts,0.002,0.011,0.001,12431
preplanner/needs_planning,0.0,0.0,0.0,12431
preplanner/calculate_access_times,0.974,0.0,0.974,1
preplanner/_schedule_observations,21.583,0.0,21.583,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,126.458,0.0,126.458,1
preplanner/_schedule_maneuvers,1.047,0.0,1.047,1
preplanner/__schedule_periodic_replan,0.037,0.0,0.037,1
preplanner/generate_plan,150.01,0.0,150.01,1
replanner/needs_planning,0.0,0.001,0.0,12431
