routine,t_avg,t_std,t_med,n
_read_incoming_messages,2e-05,0.0,2e-05,875
__check_action_completion,6e-05,1e-05,6e-05,875
preplanner/update_percepts,2e-05,0.0,2e-05,875
preplanner/needs_planning,0.0,0.0,0.0,875
preplanner/calculate_access_opportunities,0.00035,0.00046,0.00032,864
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,1822
preplanner/_schedule_observations,0.01654,0.01265,0.01104,864
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,864
preplanner/_schedule_maneuvers,0.00398,0.00553,0.00222,864
preplanner/__schedule_periodic_replan,7e-05,0.0001,5e-05,864
preplanner/generate_plan,0.02066,0.01414,0.01499,864
preplanner/populate_adjacency_matrix,6e-05,0.00036,2e-05,92
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,875
replanner/update_percepts,8e-05,1e-05,8e-05,875
replanner/check_request_completion,0.00348,0.00463,0.00207,875
replanner/check_request_end_time,0.0,0.0,0.0,875
replanner/compare_bids,0.00246,0.00356,0.0016,875
replanner/consensus_phase,0.00597,0.00661,0.00386,875
replanner/needs_planning,0.00598,0.00661,0.00387,875
