routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,2384
update_state,0.0,0.0,0.0,2384
sense_environment,0.044,0.02,0.042,2383
update_state_environment,0.0,0.001,0.0,2383
get_environment_broadcasts,0.001,0.003,0.0,2383
get_agent_broadcasts,0.001,0.003,0.0,2383
sense,0.046,0.019,0.046,2383
think,0.229,10.004,0.023,2383
perform_broadcast,0.003,0.006,0.0,26
do,0.026,0.022,0.017,2383
perform_wait_for_messages,0.027,0.022,0.02,2133
perform_state_change,0.02,0.016,0.012,259
perform_observation,0.013,0.011,0.007,248
