routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.006,0.058,0.0,729
__check_action_completion,0.0,0.0,0.0,729
preplanner/__get_new_requests,0.0,0.005,0.0,729
preplanner/__update_performed_requests,0.0,0.0,0.0,729
preplanner/_update_access_times,0.046,1.237,0.0,729
preplanner/needs_planning,0.0,0.0,0.0,729
preplanner/_get_available_requests,0.0,0.0,0.0,1
preplanner/_schedule_measurements,538.685,0.0,538.685,1
preplanner/_schedule_broadcasts,1.792,1.773,1.792,2
preplanner/_schedule_maneuvers,22.748,0.0,22.748,1
preplanner/__schedule_periodic_replan,0.52,0.0,0.52,1
preplanner/generate_plan,593.495,0.0,593.495,1
replanner/__get_new_requests,0.0,0.0,0.0,729
replanner/__update_performed_requests,0.002,0.022,0.0,729
replanner/_update_access_times,0.32,2.921,0.0,729
replanner/_schedule_measurements,52.095,73.681,3.151,5
replanner/_schedule_broadcasts,0.587,0.869,0.157,10
replanner/_schedule_maneuvers,10.354,14.469,0.401,5
