plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,9d56bc7c,1,2060.0,0.333
0,0.0,9d555a62,1,2120.0,0.333
0,0.0,9d52e426,1,2160.0,0.333
0,0.0,9d4bbfb6,1,2250.0,0.333
0,0.0,9d5637fc,1,2630.0,0.333
0,0.0,9d560c0a,1,2800.0,0.333
2,7200.0,9d503e06,1,8260.0,0.333
2,7200.0,9d475e9e,1,8300.0,0.333
2,7200.0,9d4dbc12,1,8310.0,0.333
2,7200.0,9d47d810,1,8330.0,0.333
2,7200.0,137083fc,1,8330.0,3.633
2,7200.0,9d4e7288,1,8340.0,0.333
2,7200.0,cd666f3e,1,8710.0,4.262
2,7200.0,9d55dfb4,1,9110.0,0.333
2,7200.0,9d4e438a,1,9260.0,0.333
3,10800.0,9d4e9f4c,1,12500.0,0.333
3,10800.0,9d52b6b8,1,12920.0,0.333
3,10800.0,9d4af112,1,14250.0,0.333
3,10800.0,9d57df3a,1,14270.0,0.333
3,10800.0,3c6a38de,1,14270.0,2.515
