routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00314,0.01259,2e-05,4473
__check_action_completion,6e-05,1e-05,6e-05,4473
preplanner/update_percepts,0.00016,9e-05,0.00017,4473
preplanner/needs_planning,0.0,0.0,0.0,4473
preplanner/calculate_access_opportunities,0.06593,0.0,0.06593,1
preplanner/_schedule_observations,0.35863,0.0,0.35863,1
preplanner/is_observation_path_valid,0.00097,0.0,0.00097,1
preplanner/_create_broadcast_path,0.01287,0.0,0.01287,1
preplanner/_schedule_broadcasts,0.22242,0.0,0.22242,1
preplanner/_schedule_maneuvers,0.21596,0.0,0.21596,1
preplanner/__schedule_periodic_replan,0.01113,0.0,0.01113,1
preplanner/generate_plan,0.85074,0.0,0.85074,1
replanner/compile_new_measurement_request_bids,2e-05,1e-05,2e-05,4473
replanner/update_percepts,0.00083,0.00166,0.00045,4473
replanner/check_request_completion,0.0075,0.00823,0.00459,4473
replanner/check_request_end_time,0.0,0.0,0.0,4473
replanner/compare_bids,0.00444,0.00715,0.00164,4473
replanner/consensus_phase,0.01195,0.01249,0.00852,4473
replanner/needs_planning,0.01202,0.01245,0.00853,4473
replanner/_get_available_requests,0.0007,0.00193,0.00028,497
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,70
replanner/_get_matching_request,1e-05,0.0,1e-05,9083
replanner/_can_bid,0.0,0.0,0.0,8943
replanner/_can_access,0.00612,0.00382,0.0045,38
replanner/_schedule_maneuvers,0.09666,0.08786,0.08373,35
replanner/_create_broadcast_path,0.00707,0.0031,0.00661,46
replanner/_schedule_broadcasts,0.01051,0.00934,0.00702,35
replanner/_schedule_waits,0.0,0.0,0.0,35
replanner/generate_plan,0.11928,0.09378,0.10418,35
