routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.021,0.0,8833
update_state,0.0,0.0,0.0,8833
sense_environment,0.093,0.084,0.089,8832
update_state_environment,0.0,0.004,0.0,8832
get_environment_broadcasts,0.002,0.006,0.0,8832
get_agent_broadcasts,0.009,0.076,0.0,8832
sense,0.107,0.126,0.097,8832
think,0.247,2.164,0.031,8832
perform_broadcast,0.003,0.019,0.0,336
do,0.848,2.806,0.055,8832
perform_wait_for_messages,0.983,3.006,0.074,7585
perform_state_change,0.536,2.527,0.046,1163
perform_observation,0.033,0.027,0.023,1031
