t,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,attitude,status
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,SENSING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,SENSING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,SENSING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,SENSING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MANEUVERING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,LISTENING
7.248,7007.007,21.428,50.547,-0.059,2.962,6.977,-7.248,MANEUVERING
7.248,7007.007,21.428,50.547,-0.059,2.962,6.977,-7.248,SENSING
7.248,7007.007,21.428,50.547,-0.059,2.962,6.977,-7.248,MANEUVERING
7.248,7007.007,21.428,50.547,-0.059,2.962,6.977,-7.248,LISTENING
12.784,7006.558,37.793,89.15,-0.104,2.961,6.977,-12.784,MANEUVERING
12.784,7006.558,37.793,89.15,-0.104,2.961,6.977,-12.784,SENSING
12.784,7006.558,37.793,89.15,-0.104,2.961,6.977,-12.784,MANEUVERING
12.784,7006.558,37.793,89.15,-0.104,2.961,6.977,-12.784,LISTENING
24.396,7004.808,72.115,170.112,-0.198,2.961,6.975,-24.396,MANEUVERING
24.396,7004.808,72.115,170.112,-0.198,2.961,6.975,-24.396,SENSING
24.396,7004.808,72.115,170.112,-0.198,2.961,6.975,-24.396,MANEUVERING
24.396,7004.808,72.115,170.112,-0.198,2.961,6.975,-24.396,LISTENING
25.001,7004.687,73.902,174.328,-0.203,2.961,6.975,-25.001,MANEUVERING
25.001,7004.687,73.902,174.328,-0.203,2.961,6.975,-25.001,SENSING
25.001,7004.687,73.902,174.328,-0.203,2.961,6.975,-25.001,MANEUVERING
25.001,7004.687,73.902,174.328,-0.203,2.961,6.975,-25.001,LISTENING
27.53,7004.148,81.376,191.958,-0.223,2.96,6.974,-27.53,MANEUVERING
27.53,7004.148,81.376,191.958,-0.223,2.96,6.974,-27.53,SENSING
27.53,7004.148,81.376,191.958,-0.223,2.96,6.974,-27.53,MANEUVERING
27.53,7004.148,81.376,191.958,-0.223,2.96,6.974,-27.53,LISTENING
