GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
407,265,6.466,3.387
410,4333,8.177,3.74
412,648,9.14,4.788
413,166,9.866,4.613
418,1585,11.463,8.405
418,2545,11.723,8.027
418,3857,12.51,6.186
419,1599,13.51,5.882
467,1846,38.552,21.448
467,2659,38.889,21.498
469,4197,40.917,19.458
470,487,41.172,20.677
470,671,40.877,21.052
470,2996,40.301,22.1
470,4320,40.752,21.79
470,4454,40.796,21.083
471,452,42.053,19.491
471,2544,40.653,23.593
471,4284,42.251,20.045
471,4681,40.677,23.206
471,4878,41.186,22.76
472,3182,41.141,23.226
473,3931,41.003,25.16
476,1462,44.673,22.531
476,1929,44.308,22.567
480,1246,44.616,28.93
481,333,44.691,28.997
481,790,45.335,28.706
481,1900,45.337,28.414
482,878,45.587,29.715
482,3303,45.486,29.152
483,466,46.078,30.468
483,791,45.82,30.134
484,1564,46.548,30.681
484,2873,46.562,30.74
484,4082,47.841,27.226
484,4855,47.279,29.122
485,1288,46.657,31.177
485,2216,48.595,27.455
489,97,49.081,33.247
489,264,50.587,30.524
489,369,49.77,31.476
489,4724,49.478,32.689
490,4714,52.383,27.974
497,3185,56.046,31.297
499,2242,56.887,33.318
499,2331,56.929,32.751
499,2754,56.146,34.539
499,4126,55.862,34.884
500,1178,57.128,33.174
501,2246,57.572,34.517
501,4453,57.003,36.588
503,1008,57.526,38.297
503,3356,56.794,38.723
504,43,58.102,38.702
504,2523,57.206,39.485
505,525,59.236,38.49
506,121,56.665,43.385
506,136,60.043,38.102
506,402,59.516,39.796
506,4703,59.906,37.697
507,446,60.765,38.931
507,2310,58.418,42.191
507,3461,58.814,42.565
521,1904,61.599,57.859
527,1319,62.698,65.331
527,1953,62.402,66.198
527,4367,64.946,64.437
527,4718,63.69,64.877
528,797,64.974,65.712
528,1371,63.9,65.916
528,1464,64.661,65.727
528,1565,65.655,64.624
528,1653,64.377,66.127
528,2904,65.006,64.755
528,3009,64.259,66.037
528,3275,66.134,63.965
528,4310,64.101,66.054
529,801,65.928,65.298
529,1501,65.75,65.983
529,3621,65.47,65.69
530,3338,66.114,66.536
530,4555,66.246,67.537
532,1812,66.852,69.131
532,3059,63.549,71.559
533,708,67.931,71.385
533,1087,68.055,71.17
533,2527,68.297,71.191
533,4352,67.94,71.28
534,2527,68.297,71.191
534,2900,68.739,72.457
535,3062,69.219,72.308
537,4066,64.126,78.958
538,2381,64.432,79.143
538,4728,64.116,80.526
539,4325,64.137,80.932
541,2388,67.145,83.555
541,2974,67.045,83.449
542,1071,66.834,85.496
542,3802,66.604,85.396
544,87,68.125,87.761
544,341,66.95,88.285
544,2048,66.478,88.39
545,191,68.356,89.307
545,271,69.425,89.37
545,410,68.81,89.569
545,1374,69.307,89.573
546,1230,67.778,91.869
546,1636,69.068,90.902
546,2845,65.539,91.326
546,3113,68.604,91.516
546,4308,68.918,90.927
546,4602,68.792,91.904
546,4972,67.973,91.212
547,1318,67.216,92.791
547,2382,69.228,93.72
547,2742,67.336,92.333
547,3288,67.011,92.626
548,904,66.456,94.154
548,2340,66.941,93.511
549,1576,66.604,95.133
551,1908,68.038,98.693
553,745,68.329,102.427
562,86,63.034,112.477
566,3381,65.687,122.096
566,4753,63.588,119.007
570,1455,63.552,125.444
570,4485,63.71,124.448
571,1455,63.552,125.444
582,2010,56.105,130.976
590,4635,54.189,139.139
591,464,52.113,136.683
592,575,53.342,139.839
592,989,51.373,136.523
592,1242,53.39,139.965
592,3006,53.057,139.348
593,530,52.184,140.114
593,4754,52.044,140.085
594,633,51.686,140.219
594,2352,51.866,140.415
594,4754,52.044,140.085
603,3827,46.609,143.174
1015,3858,14.124,-16.566
