routine,t_avg,t_std,t_med,n
check_action_statuses,0.005,0.044,0.0,9107
update_state,0.0,0.0,0.0,9107
sense_environment,0.153,0.158,0.141,9106
update_state_environment,0.001,0.019,0.0,9106
get_environment_broadcasts,0.003,0.015,0.0,9106
get_agent_broadcasts,0.023,0.195,0.0,9106
sense,0.186,0.309,0.157,9106
think,0.453,3.026,0.049,9106
perform_broadcast,0.006,0.046,0.0,375
do,0.576,1.841,0.087,9106
perform_wait_for_messages,0.664,1.978,0.109,7782
perform_state_change,0.406,1.471,0.061,1192
perform_observation,0.071,0.111,0.049,1046
