routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.013,0.0,4372
update_state,0.0,0.001,0.0,4372
sense_environment,0.157,0.087,0.151,4371
update_state_environment,0.002,0.012,0.0,4371
get_environment_broadcasts,0.01,0.024,0.0,4371
get_agent_broadcasts,0.061,0.097,0.0,4371
sense,0.232,0.132,0.214,4371
think,0.223,0.289,0.102,4371
perform_wait_for_messages,0.105,0.131,0.06,2986
do,0.11,0.121,0.076,4371
perform_broadcast,0.004,0.019,0.0,1529
perform_state_change,0.067,0.07,0.04,814
perform_observation,0.136,0.085,0.122,1165
