routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.014,0.048,0.0,4371
__check_action_completion,0.0,0.002,0.0,4371
preplanner/update_percepts,0.002,0.009,0.001,4371
preplanner/needs_planning,0.0,0.002,0.0,4371
preplanner/calculate_access_opportunities,0.062,0.072,0.036,864
preplanner/_schedule_observations,0.158,0.2,0.074,864
preplanner/is_observation_path_valid,0.0,0.0,0.0,864
preplanner/_schedule_broadcasts,0.06,0.125,0.0,864
preplanner/_schedule_maneuvers,0.0,0.0,0.0,864
preplanner/__schedule_periodic_replan,0.001,0.006,0.0,864
preplanner/generate_plan,0.219,0.27,0.096,864
replanner/needs_planning,0.0,0.0,0.0,4371
