routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00279,0.01545,2e-05,397
__check_action_completion,6e-05,1e-05,6e-05,397
preplanner/update_percepts,2e-05,1e-05,2e-05,397
preplanner/needs_planning,0.0,0.0,0.0,397
preplanner/calculate_access_opportunities,0.00964,0.0065,0.00694,62
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,19579
preplanner/_schedule_maneuvers,0.01213,0.03294,0.00164,62
preplanner/__schedule_periodic_replan,0.0003,0.00117,8e-05,62
preplanner/generate_plan,0.66477,2.06665,0.03074,62
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,397
replanner/update_percepts,6e-05,3e-05,4e-05,397
replanner/check_request_completion,0.00732,0.00908,0.0034,397
replanner/check_request_end_time,0.0,0.0,0.0,397
replanner/compare_bids,0.00431,0.00781,0.00119,397
replanner/consensus_phase,0.01165,0.0136,0.00651,397
replanner/is_observation_path_valid,1e-05,0.0,0.0,820
replanner/is_task_path_valid,2e-05,0.0,2e-05,403
replanner/needs_planning,0.01169,0.0136,0.00655,397
replanner/_get_available_requests,0.00073,0.00316,1e-05,33
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,6
replanner/_get_matching_request,1e-05,0.0,1e-05,31
replanner/_can_bid,1e-05,0.0,1e-05,19
replanner/_can_access,0.01173,0.00586,0.01173,2
replanner/planning_phase,0.0079,0.00732,0.00595,3
replanner/merge_plans,6e-05,1e-05,5e-05,3
replanner/_schedule_observations,8e-05,1e-05,7e-05,3
replanner/_schedule_maneuvers,0.00512,0.00442,0.00348,3
replanner/_create_broadcast_path,0.00626,0.00051,0.00631,4
replanner/_schedule_broadcasts,0.00866,0.00263,0.00706,3
replanner/_schedule_waits,0.0,0.0,0.0,3
replanner/generate_plan,0.02184,0.00615,0.02431,3
