Satellite states are in CARTESIAN_EARTH_CENTERED_INERTIAL (equatorial-plane) frame.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
0,-3556.4282412060616,-2406.8703077388654,-5670.23110871755,6.499290603451169,-1.4368433292797314,-3.3849907566017334
1,-3491.2864946359864,-2421.078772613221,-5703.749094672146,6.538300776567384,-1.4101502577081637,-3.322021658587316
2,-3425.758481326829,-2435.019984439056,-5736.6357847517675,6.576598236669868,-1.3832941403092234,-3.258667462636105
3,-3359.8513461661505,-2448.6923298261304,-5768.887363403958,6.614178410493021,-1.3562778104976945,-3.1949348715598838
4,-3293.572279387482,-2462.094223765317,-5800.500082308334,6.651036795858286,-1.3291041218420263,-3.1308306358813054
5,-3226.928515856748,-2475.224109828632,-5831.4702608506395,6.687168962293956,-1.3017759478222592,-3.0663615532591133
6,-3159.927334352834,-2488.080460366736,-5861.794286590896,6.722570551651068,-1.2742961815850236,-3.001534467906197
7,-3092.5760568417154,-2500.6617767040448,-5891.468615725817,6.757237278715469,-1.2466677356953046,-2.9363562700000645
8,-3024.88204774462,-2512.9665893313527,-5920.489773545245,6.791164931815731,-1.2188935418851146,-2.8708338950861196
9,-2956.852713200171,-2524.993458095871,-5948.854354882574,6.824349373426922,-1.1909765507991241,-2.8049743234734614
10,-2888.4955003204727,-2536.7409723887645,-5976.559024559108,6.856786540770075,-1.1629197317371092,-2.7387845796233443
11,-2819.8178964411773,-2548.2077513300937,-6003.6005178223,6.888472446407316,-1.1347260723932562,-2.672271731530108
12,-2750.8274283657324,-2559.3924439511215,-6029.975640777723,6.919403178832367,-1.106398578592414,-2.60544289009487
13,-2681.5316616036375,-2570.2937293740056,-6055.681270814774,6.949574903056521,-1.07794027402311,-2.5383052084916233
14,-2611.93819960305,-2580.910316988752,-6080.714357025955,6.978983861189773,-1.0493541999675446,-2.470865881526022
15,-2542.054682977316,-2591.2409466275362,-6105.071920619813,7.007626373017163,-1.02064341502833,-2.403132144986602
16,-2471.888788726062,-2601.284388736222,-6128.751055327237,7.0354988365700235,-0.9918109948521827,-2.3351112749887237
17,-2401.4482294504187,-2611.0394445431234,-6151.748927801249,7.062597728692192,-0.9628600318504439,-2.2668105873109172
18,-2330.740752562708,-2620.504946224979,-6174.062778010063,7.0889196056009265,-0.9337936349164141,-2.1982374367239026
19,-2259.77413949044,-2629.679757070077,-6195.689919623469,7.114461103442487,-0.9046149291396065,-2.129399216312068
20,-2188.556204875022,-2638.5627716384856,-6216.6277403922995,7.13921893884216,-0.8753270555168903,-2.0603033567876707
21,-2117.0947957646063,-2647.1529159194515,-6236.873702521135,7.1631899094487546,-0.8459331706603808,-1.990957325797395
22,-2045.3977908019244,-2655.449147485797,-6256.425343033925,7.1863708944732565,-0.816436446502338,-1.921368627221676
23,-1973.4730994065744,-2663.450455645404,-6275.280274132612,7.208758855221631,-0.7868400699968203,-1.8515448004665864
24,-1901.3286609519362,-2671.155861589688,-6293.436183548681,7.2303508356216435,-0.7571472428182929,-1.7814934197481984
25,-1828.9724439371314,-2678.5644185390315,-6310.890834887433,7.251143962743477,-0.7273611810571041,-1.711222093369744
26,-1756.4124451534155,-2685.675211885216,-6327.642067965093,7.271135447314128,-0.6974851149117952,-1.6407384629912796
27,-1683.6566888458797,-2692.4873593306866,-6343.687799138502,7.290322584225338,-0.6675222883784325,-1.5700502028920666
28,-1610.713225869755,-2699.0000110247934,-6359.0260216274555,7.308702753035037,-0.6374759589366722,-1.4991650192255996
29,-1537.5901328420186,-2705.212349696799,-6373.6548058295175,7.326273418462049,-0.6073493972329223,-1.4280906492673782
30,-1464.2955112878674,-2711.123590785771,-6387.572299627317,7.34303213087401,-0.5771458867603079,-1.3568348606553586
31,-1390.8374867824582,-2716.732982567233,-6400.776728688197,7.3589765267683545,-0.5468687235355828,-1.285405450623096
32,-1317.2242080879507,-2722.0398062765803,-6413.266396756152,7.37410432924614,-0.5165212157731057,-1.213810245225866
33,-1243.4638462856085,-2727.0433762292423,-6425.039685936033,7.388413348478723,-0.4861066835555936,-1.1420570985593672
34,-1169.564593903622,-2731.7430399375226,-6436.095056969854,7.401901482167012,-0.45562845850201356,-1.0701538919714293
35,-1095.5346640400035,-2736.138178224118,-6446.431049505237,7.4145667159932245,-0.4250898834324026,-0.9981085332665197
36,-1021.3822894813287,-2740.2282053322842,-6456.046282355835,7.426407124065015,-0.3944943120296827,-0.9259289559032201
37,-947.1157218168485,-2744.0125690326004,-6464.939453753718,7.437420869351784,-0.36384510849855867,-0.8536231181846486
38,-872.7432305483811,-2747.4907507263283,-6473.109341593623,7.4476062041130895,-0.33314564722132933,-0.7811990024418234
39,-798.2731021959866,-2750.6622655453016,-6480.554803669011,7.456961470318959,-0.3023993124109735,-0.7086646142102695
40,-723.7136393994177,-2753.5266624483547,-6487.274777899851,7.465485100062004,-0.27160949776112403,-0.6360279813994835
41,-649.0731600155468,-2756.083524314243,-6493.268282552091,7.473175615961187,-0.24077960609324026,-0.5632971534557695
42,-574.359996211745,-2758.332468031011,-6498.534416448698,7.480031631557071,-0.2099130490009182,-0.4904802005180727
43,-499.5824935554141,-2760.273144581821,-6503.072359172252,7.486051851698449,-0.17901324649128833,-0.4175852125673161
44,-424.7490100995987,-2761.9052391271657,-6506.881371258994,7.491235072920191,-0.1480836266236518,-0.3446202985688148
45,-349.8679154650604,-2763.2284710834742,-6509.960794384264,7.495580183812153,-0.11712762514530804,-0.2715935856083019
46,-274.9475899184423,-2764.242594198062,-6512.3100515392825,7.499086165379045,-0.08614868512455272,-0.19851321802118432
47,-199.9964234471594,-2764.947396620408,-6513.928647199189,7.501752091391055,-0.05515025658105132,-0.12538735651550148
48,-125.02281483056727,-2765.342700969731,-6514.81616748229,7.503577128725164,-0.02413579611331868,-0.05222417728835784
49,-50.03517070800522,-2765.428364398824,-6514.972280300429,7.504560537696931,0.006891233476269213,0.020968128863949206
50,24.958095356587283,-2765.2042786541447,-6514.396735500446,7.504701672382669,0.03792736355928406,0.09418135744207379
51,99.9485638131717,-2764.6703701321144,-6513.0893649966465,7.503999980931832,0.06896912006161078,0.16740729114596417
52,174.92781006715555,-2763.8265999316145,-6511.050082894216,7.50245500586948,0.10001302384636483,0.24063770078329774
