routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.01,0.0,3093
update_state,0.0,0.0,0.0,3093
sense_environment,0.799,0.456,0.8,3092
update_state_environment,0.003,0.01,0.0,3092
get_environment_broadcasts,0.0,0.002,0.0,3092
get_agent_broadcasts,0.012,0.069,0.0,3092
sense,0.817,0.452,0.806,3092
think,0.45,0.402,0.374,3092
perform_broadcast,0.024,0.022,0.02,44
do,0.432,0.507,0.134,3092
perform_wait_for_messages,0.438,0.508,0.137,2986
perform_state_change,0.489,0.52,0.154,86
perform_observation,0.412,0.503,0.076,66
