routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00016,0.00194,2e-05,3092
__check_action_completion,6e-05,1e-05,6e-05,3092
preplanner/update_percepts,7e-05,4e-05,4e-05,3092
preplanner/needs_planning,0.0,0.0,0.0,3092
preplanner/calculate_access_opportunities,0.00096,0.0,0.00096,1
preplanner/_schedule_observations,0.52338,0.0,0.52338,1
preplanner/is_observation_path_valid,0.00013,0.0,0.00013,1
preplanner/_create_broadcast_path,0.04566,0.0,0.04566,1
preplanner/_schedule_broadcasts,0.31692,0.0,0.31692,1
preplanner/_schedule_maneuvers,0.56158,0.0,0.56158,1
preplanner/__schedule_periodic_replan,0.00091,0.0,0.00091,1
preplanner/generate_plan,1.40494,0.0,1.40494,1
replanner/compile_new_measurement_request_bids,3e-05,2e-05,3e-05,3092
replanner/update_percepts,0.00015,0.00022,0.00013,3092
replanner/check_request_completion,0.22409,0.21537,0.18418,3092
replanner/check_request_end_time,0.0,0.0,0.0,3092
replanner/compare_bids,0.16322,0.21641,0.07088,3092
replanner/consensus_phase,0.38734,0.34899,0.32951,3092
replanner/needs_planning,0.38736,0.34898,0.32953,3092
replanner/_get_available_requests,0.00039,0.00024,0.00038,103
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,78
replanner/_get_matching_request,1e-05,1e-05,1e-05,3128
replanner/_can_bid,0.0,0.0,0.0,2187
replanner/_schedule_maneuvers,0.88666,0.51908,0.90099,39
replanner/_create_broadcast_path,0.08608,0.03647,0.09073,41
replanner/_schedule_broadcasts,0.09073,0.03468,0.10128,39
replanner/_schedule_waits,0.0,0.0,0.0,39
replanner/generate_plan,0.97896,0.51878,0.99546,39
replanner/_can_access,0.00029,7e-05,0.00031,27
