routine,t_avg,t_std,t_med,n
check_action_statuses,0.019,0.085,0.0,9832
update_state,0.0,0.002,0.0,9832
sense_environment,0.727,1.026,0.508,9831
update_state_environment,0.015,0.068,0.0,9831
get_environment_broadcasts,0.006,0.026,0.0,9831
get_agent_broadcasts,0.196,0.982,0.0,9831
sense,0.962,1.756,0.556,9831
think,1.848,9.265,0.142,9831
perform_broadcast,0.047,0.126,0.0,1034
do,1.15,4.207,0.334,9831
perform_wait_for_messages,1.355,4.611,0.41,8086
perform_state_change,0.41,1.001,0.256,1146
perform_observation,0.284,0.3,0.244,1049
