routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.001,0.012,0.0,3064
__check_action_completion,0.001,0.01,0.0,3064
replanner/__get_new_requests,0.0,0.001,0.0,3064
replanner/__update_performed_requests,0.0,0.0,0.0,3064
replanner/_update_access_times,0.074,0.891,0.0,3064
replanner/update_percepts,0.218,0.937,0.001,3064
replanner/compile_external_plan_bids,0.0,0.0,0.0,3064
replanner/compile_new_measurement_request_bids,0.007,0.027,0.001,3064
replanner/check_request_completion,0.0,0.003,0.0,3064
replanner/check_request_end_time,0.0,0.005,0.0,3064
replanner/compare_bids,0.128,0.262,0.028,3064
replanner/consensus_phase,0.129,0.263,0.028,3064
replanner/needs_planning,0.604,0.581,0.407,3064
replanner/_get_available_requests,0.934,0.647,0.826,379
replanner/calc_imaging_time,0.178,0.339,0.034,2391
replanner/planning_phase,4.406,3.089,4.092,319
replanner/_schedule_measurements,0.052,0.096,0.012,898
replanner/_schedule_broadcasts,0.207,0.302,0.059,898
replanner/_schedule_maneuvers,0.426,0.498,0.225,898
replanner/_schedule_waits,0.0,0.0,0.0,898
replanner/_plan_from_path,0.69,0.648,0.472,898
replanner/generate_plan,2.733,2.693,1.78,898
