routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.026,0.0,5167
update_state,0.0,0.0,0.0,5167
sense_environment,0.05,0.052,0.047,5166
update_state_environment,0.0,0.002,0.0,5166
get_environment_broadcasts,0.003,0.011,0.0,5166
get_agent_broadcasts,0.006,0.042,0.0,5166
sense,0.06,0.09,0.051,5166
think,0.291,1.496,0.026,5166
perform_broadcast,0.005,0.034,0.0,212
do,0.293,1.47,0.027,5166
perform_wait_for_messages,0.372,1.667,0.03,3975
perform_state_change,0.041,0.222,0.019,761
perform_observation,0.031,0.037,0.026,1056
