routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.009,0.0,16521
update_state,0.0,0.0,0.0,16521
sense_environment,0.801,0.486,0.805,16520
update_state_environment,0.003,0.01,0.0,16520
get_environment_broadcasts,0.0,0.003,0.0,16520
get_agent_broadcasts,0.008,0.068,0.0,16520
sense,0.815,0.486,0.813,16520
think,0.437,0.712,0.336,16520
perform_broadcast,0.03,0.047,0.016,153
do,0.5,0.545,0.204,16520
perform_wait_for_messages,0.505,0.546,0.212,15988
perform_state_change,0.484,0.532,0.183,669
perform_observation,0.426,0.513,0.138,412
