routine,t_avg,t_std,t_med,n
check_action_statuses,0.012,0.036,0.0,2298
update_state,0.0,0.0,0.0,2298
sense_environment,0.413,0.368,0.297,2298
update_state_environment,0.007,0.034,0.0,2298
get_environment_broadcasts,0.0,0.0,0.0,2298
get_agent_broadcasts,0.001,0.009,0.0,2298
sense,0.434,0.387,0.309,2298
think,1.13,3.286,0.466,2297
perform_broadcast,0.018,0.051,0.0,2223
do,0.212,0.461,0.062,2297
perform_wait_for_messages,0.264,0.528,0.104,1627
perform_state_change,0.276,0.531,0.122,1597
perform_measurement,0.076,0.057,0.055,32
