routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.001,0.006,0.0,2216
__check_action_completion,0.001,0.006,0.0,2216
replanner/__get_new_requests,0.0,0.001,0.0,2216
replanner/__update_performed_requests,0.0,0.0,0.0,2216
replanner/_update_access_times,0.075,0.753,0.0,2216
replanner/update_percepts,0.108,0.755,0.001,2216
replanner/compile_external_plan_bids,0.0,0.0,0.0,2216
replanner/compile_new_measurement_request_bids,0.002,0.013,0.0,2216
replanner/check_request_completion,0.0,0.002,0.0,2216
replanner/check_request_end_time,0.0,0.002,0.0,2216
replanner/compare_bids,0.05,0.152,0.002,2216
replanner/consensus_phase,0.051,0.152,0.002,2216
replanner/needs_planning,0.296,0.275,0.236,2216
replanner/_get_available_requests,0.585,0.457,0.5,249
replanner/calc_imaging_time,0.049,0.114,0.029,3449
replanner/planning_phase,2.279,9.559,1.651,217
replanner/_schdule_measurements,0.028,0.046,0.008,669
replanner/_schedule_broadcasts,0.112,0.158,0.05,669
replanner/_schedule_maneuvers,0.243,0.232,0.189,669
replanner/_schedule_waits,0.0,0.0,0.0,669
replanner/_plan_from_path,0.384,0.32,0.332,669
replanner/generate_plan,1.411,5.519,0.899,669
