routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00031,0.00203,2e-05,1020
__check_action_completion,6e-05,1e-05,6e-05,1020
preplanner/update_percepts,6e-05,2e-05,6e-05,1020
preplanner/needs_planning,0.0,0.0,0.0,1020
preplanner/calculate_access_opportunities,0.00102,0.0,0.00102,1
preplanner/_schedule_observations,0.0165,0.0,0.0165,1
preplanner/is_observation_path_valid,0.00015,0.0,0.00015,1
preplanner/_create_broadcast_path,0.00718,0.0,0.00718,1
preplanner/_schedule_broadcasts,0.028,0.0,0.028,1
preplanner/_schedule_maneuvers,0.03562,0.0,0.03562,1
preplanner/__schedule_periodic_replan,0.00097,0.0,0.00097,1
preplanner/generate_plan,0.08336,0.0,0.08336,1
replanner/compile_new_measurement_request_bids,1e-05,0.0,0.0,1020
replanner/update_percepts,0.00012,0.00016,9e-05,1020
replanner/check_request_completion,0.00805,0.00811,0.00483,1020
replanner/check_request_end_time,0.0,0.0,0.0,1020
replanner/compare_bids,0.00453,0.006,0.00223,1020
replanner/consensus_phase,0.0126,0.01048,0.00874,1020
replanner/needs_planning,0.01261,0.01048,0.00875,1020
replanner/_get_available_requests,4e-05,2e-05,3e-05,69
replanner/_generate_bids_from_request,2e-05,3e-05,1e-05,6
replanner/_get_matching_request,1e-05,0.0,1e-05,121
replanner/_can_bid,1e-05,0.0,0.0,109
replanner/_schedule_maneuvers,0.01569,0.00735,0.01977,3
replanner/_create_broadcast_path,0.00653,0.00028,0.00664,4
replanner/_schedule_broadcasts,0.01121,0.00631,0.00679,3
replanner/_schedule_waits,1e-05,1e-05,0.0,3
replanner/generate_plan,0.02818,0.01189,0.02978,3
