routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.001,0.006,0.0,8631
__check_action_completion,0.0,0.0,0.0,8631
preplanner/update_percepts,0.0,0.002,0.0,8631
preplanner/needs_planning,0.0,0.0,0.0,8631
preplanner/calculate_access_times,0.746,0.0,0.746,1
preplanner/_schedule_observations,7.282,0.0,7.282,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,72.101,0.0,72.101,1
preplanner/_schedule_maneuvers,0.94,0.0,0.94,1
preplanner/__schedule_periodic_replan,0.042,0.0,0.042,1
preplanner/generate_plan,82.185,0.0,82.185,1
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,8631
replanner/update_percepts,0.003,0.016,0.001,8631
replanner/check_request_completion,0.0,0.0,0.0,8631
replanner/check_request_end_time,0.0,0.0,0.0,8631
replanner/compare_bids,0.0,0.002,0.0,8631
replanner/consensus_phase,0.0,0.002,0.0,8631
replanner/is_observation_path_valid,0.001,0.017,0.001,788729
replanner/needs_planning,0.006,0.024,0.0,8631
replanner/_get_available_requests,0.094,0.189,0.053,1478
replanner/planning_phase,6.419,8.644,3.211,476
replanner/_schedule_observations,1.21,2.046,0.479,476
replanner/_schedule_maneuvers,0.242,0.194,0.231,476
replanner/_schedule_broadcasts,0.015,0.037,0.011,476
replanner/_schedule_waits,0.0,0.0,0.0,476
replanner/generate_plan,7.924,8.865,4.371,476
replanner/calc_imaging_time,0.016,0.046,0.009,1066
