routine,t_avg,t_std,t_med,n
check_action_statuses,0.006,0.031,0.0,983
update_state,0.0,0.0,0.0,983
sense_environment,0.181,0.133,0.161,982
update_state_environment,0.003,0.018,0.0,982
get_environment_broadcasts,0.009,0.025,0.0,982
get_agent_broadcasts,0.082,0.155,0.0,982
sense,0.28,0.223,0.231,982
think,0.711,0.774,0.55,982
perform_broadcast,0.005,0.015,0.0,400
do,0.143,0.176,0.088,982
perform_wait_for_messages,0.146,0.192,0.082,643
perform_state_change,0.122,0.129,0.073,179
perform_observation,0.179,0.132,0.151,244
