id,type,x_pos,y_pos,z_pos,s_max,measurements,t_start,t_end,t_corr
abf25a68,GROUND_POINT,3242.694748461675,4017.413315023645,3745.122652991155,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1296000.0,1382400.0,86400
abf28470,GROUND_POINT,3242.694748461675,4017.413315023645,3745.122652991155,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2160000.0,2246400.0,86400
abf2aebe,GROUND_POINT,-576.1387923390536,-2861.092547609693,5671.228807529464,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",432000.0,518400.0,86400
abf2d88a,GROUND_POINT,-576.1387923390536,-2861.092547609693,5671.228807529464,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1296000.0,1382400.0,86400
abf30300,GROUND_POINT,-576.1387923390536,-2861.092547609693,5671.228807529464,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2160000.0,2246400.0,86400
abf32eac,GROUND_POINT,-353.582974451891,-2829.5061483933646,5705.216621457907,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
abf358be,GROUND_POINT,-353.582974451891,-2829.5061483933646,5705.216621457907,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
abf382bc,GROUND_POINT,-353.582974451891,-2829.5061483933646,5705.216621457907,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
abf3af80,GROUND_POINT,2288.252468143665,-3575.4894649867656,4760.293939367692,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
abf3e4c8,GROUND_POINT,2288.252468143665,-3575.4894649867656,4760.293939367692,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
abf40f52,GROUND_POINT,2288.252468143665,-3575.4894649867656,4760.293939367692,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
abf43ca2,GROUND_POINT,4103.0775481884775,1245.0622536154938,4721.77903756108,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
abf467c2,GROUND_POINT,4103.0775481884775,1245.0622536154938,4721.77903756108,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
abf491c0,GROUND_POINT,4103.0775481884775,1245.0622536154938,4721.77903756108,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
abf4bbd2,GROUND_POINT,-636.9290560896336,-3680.643375736232,5169.894426343294,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",777600.0,864000.0,86400
abf4e616,GROUND_POINT,-636.9290560896336,-3680.643375736232,5169.894426343294,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1641600.0,1728000.0,86400
abf5101e,GROUND_POINT,-636.9290560896336,-3680.643375736232,5169.894426343294,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2505600.0,2592000.0,86400
abf539fe,GROUND_POINT,822.0264262494545,5418.817898559071,3262.1017455286533,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",172800.0,259200.0,86400
abf563b6,GROUND_POINT,822.0264262494545,5418.817898559071,3262.1017455286533,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",950400.0,1036800.0,86400
abf58ef4,GROUND_POINT,822.0264262494545,5418.817898559071,3262.1017455286533,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1814400.0,1900800.0,86400
abf5b96a,GROUND_POINT,5370.5886270643105,-520.8773088408402,3400.895071795054,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
abf5e35e,GROUND_POINT,5370.5886270643105,-520.8773088408402,3400.895071795054,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1900800.0,1987200.0,86400
abf60f32,GROUND_POINT,5038.209685859111,3893.678384259182,-369.234969424547,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",172800.0,259200.0,86400
abf64a2e,GROUND_POINT,5038.209685859111,3893.678384259182,-369.234969424547,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
abf6781e,GROUND_POINT,5038.209685859111,3893.678384259182,-369.234969424547,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1900800.0,1987200.0,86400
abf6a2e4,GROUND_POINT,-1521.2160995617196,-3296.2327484437933,5244.175236192876,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",777600.0,864000.0,86400
abf6ccec,GROUND_POINT,-1521.2160995617196,-3296.2327484437933,5244.175236192876,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1641600.0,1728000.0,86400
abf6f726,GROUND_POINT,-1521.2160995617196,-3296.2327484437933,5244.175236192876,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2505600.0,2592000.0,86400
abf72142,GROUND_POINT,5453.304486348008,3301.415500805522,-206.75718027533262,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
abf75374,GROUND_POINT,5453.304486348008,3301.415500805522,-206.75718027533262,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
abf77db8,GROUND_POINT,5453.304486348008,3301.415500805522,-206.75718027533262,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
abf7a824,GROUND_POINT,4894.218890846289,3164.5715604529796,2590.893851286309,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
abf7d268,GROUND_POINT,4894.218890846289,3164.5715604529796,2590.893851286309,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
abf7fe00,GROUND_POINT,4894.218890846289,3164.5715604529796,2590.893851286309,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
abf82a38,GROUND_POINT,-1094.1842667036547,3771.837400536524,5025.597086495272,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1468800.0,1555200.0,86400
abf854d6,GROUND_POINT,-1094.1842667036547,3771.837400536524,5025.597086495272,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2332800.0,2419200.0,86400
abf88352,GROUND_POINT,5211.200566153108,3642.4307703066734,-506.66498223811095,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",777600.0,864000.0,86400
abf8b688,GROUND_POINT,5211.200566153108,3642.4307703066734,-506.66498223811095,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1641600.0,1728000.0,86400
abf8e11c,GROUND_POINT,5211.200566153108,3642.4307703066734,-506.66498223811095,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2505600.0,2592000.0,86400
abf90b6a,GROUND_POINT,-263.73122821841315,-2706.9256340583975,5769.195967577946,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
abf936d0,GROUND_POINT,-263.73122821841315,-2706.9256340583975,5769.195967577946,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
abf961a0,GROUND_POINT,-263.73122821841315,-2706.9256340583975,5769.195967577946,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
abf98d60,GROUND_POINT,6014.103145293561,1558.386124624585,1443.1280974762371,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",345600.0,432000.0,86400
abf9ba60,GROUND_POINT,-1810.1925597340392,-3827.150519057617,4770.402966473402,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
abf9e562,GROUND_POINT,-1810.1925597340392,-3827.150519057617,4770.402966473402,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
abfa0fa6,GROUND_POINT,-1177.7996865369248,-3830.97590381382,4961.555621392257,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
abfa3a26,GROUND_POINT,-1177.7996865369248,-3830.97590381382,4961.555621392257,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
abfa6640,GROUND_POINT,3830.196053696727,366.2926543511652,5086.850749038355,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",172800.0,259200.0,86400
abfa9480,GROUND_POINT,3830.196053696727,366.2926543511652,5086.850749038355,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
abfac3e2,GROUND_POINT,797.8958361100505,-3695.0503728351537,5137.1770106067725,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",259200.0,345600.0,86400
abfaee80,GROUND_POINT,4602.061159824169,-4250.895534330968,-1196.4710187967626,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",432000.0,518400.0,86400
abfb2bde,GROUND_POINT,4602.061159824169,-4250.895534330968,-1196.4710187967626,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1296000.0,1382400.0,86400
abfb5d0c,GROUND_POINT,4602.061159824169,-4250.895534330968,-1196.4710187967626,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2160000.0,2246400.0,86400
abfb882c,GROUND_POINT,3651.940893909938,4015.0194267412326,3350.159603907921,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
abfbb43c,GROUND_POINT,5498.986770119136,3085.4164952103633,960.193842156975,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",604800.0,691200.0,86400
abfbdfac,GROUND_POINT,5498.986770119136,3085.4164952103633,960.193842156975,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
abfc0aea,GROUND_POINT,5498.986770119136,3085.4164952103633,960.193842156975,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
abfc366e,GROUND_POINT,-1834.200878034627,5965.05135312488,1317.0011977890397,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2332800.0,2419200.0,86400
abfc613e,GROUND_POINT,1667.2565354296678,-4578.086111228154,-4116.0667954522605,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
abfc8bb4,GROUND_POINT,1667.2565354296678,-4578.086111228154,-4116.0667954522605,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
abfcbaf8,GROUND_POINT,-387.24379408323887,-4149.752087558724,4828.066126009847,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",86400.0,172800.0,86400
abfce960,GROUND_POINT,-387.24379408323887,-4149.752087558724,4828.066126009847,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",950400.0,1036800.0,86400
abfd1412,GROUND_POINT,-387.24379408323887,-4149.752087558724,4828.066126009847,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1814400.0,1900800.0,86400
abfd3e6a,GROUND_POINT,6263.4564236452425,505.34847983472207,1092.8674230681254,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
abfd68ae,GROUND_POINT,6263.4564236452425,505.34847983472207,1092.8674230681254,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
abfd937e,GROUND_POINT,6263.4564236452425,505.34847983472207,1092.8674230681254,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
abfdbdcc,GROUND_POINT,6263.4564236452425,505.34847983472207,1092.8674230681254,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2505600.0,2592000.0,86400
abfde842,GROUND_POINT,3512.167516363476,-5317.5021389913245,-263.57731351845865,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",259200.0,345600.0,86400
abfe1286,GROUND_POINT,3512.167516363476,-5317.5021389913245,-263.57731351845865,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1123200.0,1209600.0,86400
abfe3cca,GROUND_POINT,6219.769212161527,1242.7811633306437,671.258958149385,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
abfe6772,GROUND_POINT,6219.769212161527,1242.7811633306437,671.258958149385,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
abfe9206,GROUND_POINT,6219.769212161527,1242.7811633306437,671.258958149385,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
abfebde4,GROUND_POINT,4844.530705421406,3055.932334293276,-2805.7837539318125,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",604800.0,691200.0,86400
abfeebac,GROUND_POINT,4844.530705421406,3055.932334293276,-2805.7837539318125,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1468800.0,1555200.0,86400
abff1690,GROUND_POINT,5296.132067710685,3350.1827184752233,1186.5426817330215,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",172800.0,259200.0,86400
abff40ac,GROUND_POINT,5296.132067710685,3350.1827184752233,1186.5426817330215,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
abff6b04,GROUND_POINT,5296.132067710685,3350.1827184752233,1186.5426817330215,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1900800.0,1987200.0,86400
abff953e,GROUND_POINT,-33.07841966607992,5319.942220668812,3518.2017065932237,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",345600.0,432000.0,86400
abffbf82,GROUND_POINT,-33.07841966607992,5319.942220668812,3518.2017065932237,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1209600.0,1296000.0,86400
abffea16,GROUND_POINT,-33.07841966607992,5319.942220668812,3518.2017065932237,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2073600.0,2160000.0,86400
ac002058,GROUND_POINT,6339.582837425502,6.677192460083909,700.1910624240799,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
ac004ae2,GROUND_POINT,6339.582837425502,6.677192460083909,700.1910624240799,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
ac00751c,GROUND_POINT,6339.582837425502,6.677192460083909,700.1910624240799,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
ac009f88,GROUND_POINT,3753.8998980710912,3479.6323572196666,3805.393130181093,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
ac00c9a4,GROUND_POINT,3753.8998980710912,3479.6323572196666,3805.393130181093,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
ac00f7da,GROUND_POINT,3753.8998980710912,3479.6323572196666,3805.393130181093,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
ac012282,GROUND_POINT,-2849.8070058928665,2687.1196156139604,5033.7471988494135,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
ac014e24,GROUND_POINT,3498.8242200603954,-5327.204530756217,-244.4250927930792,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
ac017840,GROUND_POINT,3498.8242200603954,-5327.204530756217,-244.4250927930792,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
ac01a27a,GROUND_POINT,3498.8242200603954,-5327.204530756217,-244.4250927930792,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
ac01cd36,GROUND_POINT,-261.57173341822335,-3663.957620393872,5214.174665813561,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
ac0206f2,GROUND_POINT,3297.692376343519,-5442.20741441791,-433.85033230164714,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
ac02312c,GROUND_POINT,-1273.0853599435052,-2733.291172610882,5620.408854647732,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
ac025eb8,GROUND_POINT,-1273.0853599435052,-2733.291172610882,5620.408854647732,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
ac028910,GROUND_POINT,-1273.0853599435052,-2733.291172610882,5620.408854647732,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
ac02b3cc,GROUND_POINT,-660.1882208478362,-3119.09969629719,5524.128099437072,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",345600.0,432000.0,86400
ac02de24,GROUND_POINT,-660.1882208478362,-3119.09969629719,5524.128099437072,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1209600.0,1296000.0,86400
ac030976,GROUND_POINT,-660.1882208478362,-3119.09969629719,5524.128099437072,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2073600.0,2160000.0,86400
ac03375c,GROUND_POINT,1445.5652225208864,5611.374855551714,2665.2272096948554,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
ac0361fa,GROUND_POINT,1445.5652225208864,5611.374855551714,2665.2272096948554,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
ac038c20,GROUND_POINT,1445.5652225208864,5611.374855551714,2665.2272096948554,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
ac03b5ec,GROUND_POINT,1262.3135616540433,-3879.931190478943,-4902.37912554615,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
ac03dff4,GROUND_POINT,1262.3135616540433,-3879.931190478943,-4902.37912554615,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1900800.0,1987200.0,86400
ac040a10,GROUND_POINT,-1123.72018782085,-3055.610913785473,5484.625561003839,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
ac04342c,GROUND_POINT,-1123.72018782085,-3055.610913785473,5484.625561003839,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
ac045e98,GROUND_POINT,-1123.72018782085,-3055.610913785473,5484.625561003839,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
ac048972,GROUND_POINT,-1283.8726699274887,-4036.366503988292,4768.651704022039,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
ac04b398,GROUND_POINT,-1283.8726699274887,-4036.366503988292,4768.651704022039,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1382400.0,1468800.0,86400
ac04de86,GROUND_POINT,-1283.8726699274887,-4036.366503988292,4768.651704022039,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2246400.0,2332800.0,86400
ac0508de,GROUND_POINT,-853.9875392841856,-4223.020945736394,4702.916333084901,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",172800.0,259200.0,86400
ac053700,GROUND_POINT,-853.9875392841856,-4223.020945736394,4702.916333084901,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1036800.0,1123200.0,86400
ac056392,GROUND_POINT,5345.602270338164,3366.576823012409,-878.2479851891604,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
ac058eb2,GROUND_POINT,5345.602270338164,3366.576823012409,-878.2479851891604,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1296000.0,1382400.0,86400
ac05b8ec,GROUND_POINT,5345.602270338164,3366.576823012409,-878.2479851891604,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2160000.0,2246400.0,86400
ac05e362,GROUND_POINT,3125.454990390116,3726.8396032080404,4125.872069803348,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
ac060d88,GROUND_POINT,3125.454990390116,3726.8396032080404,4125.872069803348,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
ac064b7c,GROUND_POINT,3125.454990390116,3726.8396032080404,4125.872069803348,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
ac0676b0,GROUND_POINT,-815.7361857281971,-4341.655319731582,4600.568032462706,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1900800.0,1987200.0,86400
ac06a112,GROUND_POINT,125.53843974297875,-4145.424969444756,4845.649036427271,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",604800.0,691200.0,86400
ac06cb2e,GROUND_POINT,125.53843974297875,-4145.424969444756,4845.649036427271,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1468800.0,1555200.0,86400
ac06f57c,GROUND_POINT,125.53843974297875,-4145.424969444756,4845.649036427271,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2332800.0,2419200.0,86400
ac071ffc,GROUND_POINT,2864.463419022324,3885.838275215292,4168.420909808951,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",86400.0,172800.0,86400
ac076584,GROUND_POINT,2864.463419022324,3885.838275215292,4168.420909808951,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",950400.0,1036800.0,86400
ac079342,GROUND_POINT,-723.1041925221148,3465.7121585769587,5305.335260096809,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",691200.0,777600.0,86400
ac07beda,GROUND_POINT,-723.1041925221148,3465.7121585769587,5305.335260096809,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1555200.0,1641600.0,86400
ac07e8ec,GROUND_POINT,-723.1041925221148,3465.7121585769587,5305.335260096809,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2419200.0,2505600.0,86400
ac081312,GROUND_POINT,5372.393478300695,2920.7667915602733,-1813.0450421896726,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",518400.0,604800.0,86400
ac083cf2,GROUND_POINT,5372.393478300695,2920.7667915602733,-1813.0450421896726,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1296000.0,1382400.0,86400
ac086704,GROUND_POINT,5372.393478300695,2920.7667915602733,-1813.0450421896726,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",2160000.0,2246400.0,86400
ac089102,GROUND_POINT,3460.5935782593406,-5348.7784940295805,-309.0038337861814,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",0.0,86400.0,86400
ac08bb3c,GROUND_POINT,3460.5935782593406,-5348.7784940295805,-309.0038337861814,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",864000.0,950400.0,86400
ac08e56c,GROUND_POINT,3460.5935782593406,-5348.7784940295805,-309.0038337861814,100,"['OLI', 'Imaging SAR', 'ThermalCamera']",1728000.0,1814400.0,86400
