routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.009,0.0,16463
update_state,0.0,0.0,0.0,16463
sense_environment,0.838,0.474,0.83,16462
update_state_environment,0.003,0.011,0.0,16462
get_environment_broadcasts,0.0,0.004,0.0,16462
get_agent_broadcasts,0.008,0.066,0.0,16462
sense,0.852,0.473,0.868,16462
think,0.442,0.704,0.339,16462
perform_broadcast,0.034,0.036,0.021,165
do,0.464,0.529,0.158,16462
perform_wait_for_messages,0.469,0.531,0.164,15950
perform_state_change,0.452,0.516,0.129,624
perform_observation,0.389,0.477,0.081,393
