2400.0,2410.0,58.81196500000004,-102.75755599999997
2450.0,2460.0,57.36162500000006,-98.13294899999994
2620.0,2630.0,49.30787300000003,-88.30937099999994
2770.0,2780.0,42.90433400000006,-78.90808399999997
2800.0,2810.0,44.48055700000003,-75.79424599999999
7090.0,7100.0,31.110144000000048,120.54374100000008
7370.0,7380.0,45.05345600000004,132.8422280000001
9320.0,9330.0,11.122437000000048,-84.78190299999994
13140.0,13150.0,36.92291700000004,100.19791700000007
14230.0,14240.0,59.33188900000005,-155.88453799999996
19160.0,19170.0,42.48541700000004,77.42708300000004
19240.0,19250.0,46.15208300000006,81.67291700000004
19300.0,19310.0,49.655849000000046,83.34758000000005
23960.0,23970.0,-20.93958299999997,25.95208300000008
24050.0,24060.0,-16.52291699999995,28.760417000000075
24090.0,24100.0,-15.586300999999937,32.70431800000006
24120.0,24130.0,-14.417701999999965,35.23645800000003
69010.0,69020.0,-11.430954999999926,29.814500000000063
