routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.01,0.0,16461
update_state,0.0,0.0,0.0,16461
sense_environment,0.835,0.466,0.826,16460
update_state_environment,0.003,0.011,0.0,16460
get_environment_broadcasts,0.0,0.003,0.0,16460
get_agent_broadcasts,0.008,0.068,0.0,16460
sense,0.849,0.466,0.841,16460
think,0.446,0.679,0.343,16460
perform_broadcast,0.034,0.041,0.019,154
do,0.463,0.526,0.161,16460
perform_wait_for_messages,0.468,0.527,0.169,15978
perform_state_change,0.466,0.498,0.207,576
perform_observation,0.402,0.484,0.084,361
