routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.004,0.0,7115
update_state,0.0,0.0,0.0,7115
sense_environment,0.061,0.034,0.056,7114
update_state_environment,0.0,0.004,0.0,7114
get_environment_broadcasts,0.004,0.012,0.0,7114
get_agent_broadcasts,0.012,0.021,0.0,7114
sense,0.078,0.041,0.072,7114
think,0.146,0.383,0.126,7114
perform_broadcast,0.002,0.007,0.0,1258
do,0.045,0.046,0.033,7114
perform_wait_for_messages,0.044,0.048,0.028,5858
perform_state_change,0.04,0.04,0.029,962
perform_observation,0.052,0.032,0.043,1230
