routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00326,0.01332,1e-05,4785
__check_action_completion,6e-05,1e-05,5e-05,4785
preplanner/update_percepts,0.00015,9e-05,0.00012,4785
preplanner/needs_planning,0.0,0.0,0.0,4785
preplanner/calculate_access_opportunities,0.05259,0.0,0.05259,1
preplanner/_schedule_observations,0.21766,0.0,0.21766,1
preplanner/is_observation_path_valid,0.00104,0.0,0.00104,1
preplanner/_create_broadcast_path,0.03065,0.0,0.03065,1
preplanner/_schedule_broadcasts,0.07894,0.0,0.07894,1
preplanner/_schedule_maneuvers,0.53548,0.0,0.53548,1
preplanner/__schedule_periodic_replan,0.00689,0.0,0.00689,1
preplanner/generate_plan,0.85617,0.0,0.85617,1
replanner/compile_new_measurement_request_bids,3e-05,1e-05,3e-05,4785
replanner/update_percepts,0.00084,0.00195,0.00039,4785
replanner/check_request_completion,0.00687,0.00849,0.00359,4785
replanner/check_request_end_time,0.0,0.0,0.0,4785
replanner/compare_bids,0.00367,0.0071,0.00114,4785
replanner/consensus_phase,0.01055,0.01266,0.00651,4785
replanner/is_observation_path_valid,0.00036,0.00202,5e-05,22160
replanner/is_task_path_valid,2e-05,0.0,2e-05,4873
replanner/needs_planning,0.01066,0.01262,0.00661,4785
replanner/_get_available_requests,0.00102,0.00299,0.0003,544
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,90
replanner/_get_matching_request,1e-05,0.0,1e-05,12795
replanner/_can_bid,0.0,0.0,0.0,12615
replanner/planning_phase,0.00442,0.00801,0.00038,44
replanner/merge_plans,0.19073,0.20493,0.10687,44
replanner/_schedule_observations,0.19146,0.20566,0.10742,44
replanner/_schedule_maneuvers,0.13599,0.14122,0.08518,44
replanner/_create_broadcast_path,0.00867,0.00644,0.00663,55
replanner/_schedule_broadcasts,0.01133,0.00683,0.00979,44
replanner/_schedule_waits,0.0,0.0,0.0,44
replanner/generate_plan,0.34995,0.33183,0.22908,44
replanner/_can_access,0.00842,0.00598,0.00543,46
