plan_index,t_plan,instrument,t_img
0,0.0,sar,420.0
0,0.0,sar,430.0
0,0.0,sar,440.0
0,0.0,sar,450.0
0,0.0,sar,460.0
0,0.0,sar,470.0
0,0.0,sar,480.0
0,0.0,sar,490.0
0,0.0,sar,1450.0
0,0.0,sar,1460.0
0,0.0,sar,1470.0
0,0.0,sar,1480.0
0,0.0,sar,1670.0
0,0.0,sar,1680.0
0,0.0,sar,1690.0
0,0.0,sar,1700.0
0,0.0,sar,3080.0
0,0.0,sar,3090.0
0,0.0,sar,3100.0
0,0.0,sar,3110.0
0,0.0,sar,3120.0
0,0.0,sar,3130.0
0,0.0,sar,3140.0
0,0.0,sar,3150.0
0,0.0,sar,3830.0
0,0.0,sar,3840.0
0,0.0,sar,3850.0
0,0.0,sar,3870.0
0,0.0,sar,3880.0
0,0.0,sar,5350.0
0,0.0,sar,5360.0
0,0.0,sar,5370.0
0,0.0,sar,5380.0
0,0.0,sar,5390.0
0,0.0,sar,5400.0
0,0.0,sar,5410.0
0,0.0,sar,5420.0
0,0.0,sar,5440.0
0,0.0,sar,7540.0
0,0.0,sar,7550.0
0,0.0,sar,7560.0
0,0.0,sar,7570.0
0,0.0,sar,8050.0
0,0.0,sar,8060.0
0,0.0,sar,8070.0
0,0.0,sar,8080.0
0,0.0,sar,8090.0
0,0.0,sar,8100.0
0,0.0,sar,8110.0
0,0.0,sar,8120.0
0,0.0,sar,8130.0
0,0.0,sar,8320.0
0,0.0,sar,8330.0
0,0.0,sar,8340.0
0,0.0,sar,8350.0
0,0.0,sar,8360.0
0,0.0,sar,8370.0
0,0.0,sar,8380.0
0,0.0,sar,8390.0
0,0.0,sar,10590.0
0,0.0,sar,10600.0
0,0.0,sar,10610.0
0,0.0,sar,10620.0
0,0.0,sar,10630.0
0,0.0,sar,10640.0
0,0.0,sar,10650.0
0,0.0,sar,11770.0
0,0.0,sar,11780.0
0,0.0,sar,11790.0
0,0.0,sar,11800.0
0,0.0,sar,11810.0
0,0.0,sar,11820.0
0,0.0,sar,11830.0
0,0.0,sar,11840.0
0,0.0,sar,11850.0
0,0.0,sar,11860.0
0,0.0,sar,12350.0
0,0.0,sar,12370.0
0,0.0,sar,12380.0
