routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,4786
update_state,0.0,0.0,0.0,4786
sense_environment,0.045,0.021,0.047,4785
update_state_environment,0.0,0.001,0.0,4785
get_environment_broadcasts,0.001,0.003,0.0,4785
get_agent_broadcasts,0.001,0.004,0.0,4785
sense,0.048,0.021,0.049,4785
think,0.034,0.057,0.027,4785
perform_broadcast,0.008,0.015,0.002,66
do,0.037,0.048,0.016,4785
perform_wait_for_messages,0.039,0.05,0.018,4229
perform_state_change,0.02,0.019,0.013,590
perform_observation,0.018,0.015,0.013,511
