routine,t_avg,t_std,t_med,n
ENVIRONMENT_wait,-1.0,0.0,-1.0,0
img_0_wait,2.275,4.099,0.708,575
img_1_wait,2.29,4.099,0.768,575
img_2_wait,2.286,4.099,0.843,575
sar_0_wait,2.357,4.106,0.874,575
sar_1_wait,2.332,4.128,0.848,575
sar_2_wait,2.345,4.116,0.865,575
thm_0_wait,2.341,4.103,0.796,575
thm_1_wait,2.299,4.102,0.837,575
thm_2_wait,2.314,4.129,0.834,575
clock_wait,2.491,4.137,0.962,575
sim_runtime,1432.549,0.0,1432.549,1
