routine,t_avg,t_std,t_med,n
check_action_statuses,0.005,0.045,0.0,8898
update_state,0.0,0.0,0.0,8898
sense_environment,0.152,0.14,0.143,8897
update_state_environment,0.001,0.01,0.0,8897
get_environment_broadcasts,0.003,0.012,0.0,8897
get_agent_broadcasts,0.022,0.17,0.0,8897
sense,0.184,0.266,0.16,8897
think,0.445,2.816,0.048,8897
perform_broadcast,0.004,0.019,0.0,437
do,0.615,1.878,0.093,8897
perform_wait_for_messages,0.715,2.024,0.117,7539
perform_state_change,0.25,1.018,0.065,1222
perform_observation,0.073,0.07,0.052,1088
