GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
32,3485,57.193,116.436
77,1461,67.446,172.172
82,4597,67.504,179.777
104,3637,60.958,-153.963
105,3969,61.403,-151.473
564,1601,24.269,68.694
593,3501,40.098,77.348
594,649,41.788,75.326
621,3523,54.66,90.119
624,109,55.934,92.293
653,3381,65.687,122.096
672,4404,66.452,149.906
673,3159,67.889,151.955
694,2132,62.453,179.089
1094,1079,-11.052,29.727
1109,940,-1.858,31.191
1180,4440,37.439,49.417
1192,2159,44.498,52.294
1199,2785,46.627,58.46
1212,3364,52.69,65.835
1213,3600,54.171,64.556
1214,4005,53.769,66.827
1218,4411,55.31,70.052
1220,2271,56.073,71.64
1220,4593,57.851,68.58
1220,4633,58.265,67.827
1221,929,57.568,70.677
1226,1610,60.947,72.653
1229,4543,60.039,78.637
1229,4809,60.075,78.519
1242,2845,65.539,91.326
1263,3381,65.687,122.096
1285,386,62.055,150.409
1299,2565,56.18,161.972
1724,1158,10.323,11.48
1787,790,45.335,28.706
1788,878,45.587,29.715
1790,1564,46.548,30.681
1790,2873,46.562,30.74
1790,4855,47.279,29.122
1791,2618,46.827,31.59
1792,90,46.781,33.373
1795,97,49.081,33.247
1834,1464,64.661,65.727
1834,1565,65.655,64.624
1834,1653,64.377,66.127
1848,1071,66.834,85.496
1848,3802,66.604,85.396
1850,341,66.95,88.285
1850,2048,66.478,88.39
1852,2845,65.539,91.326
1852,3113,68.604,91.516
1853,1318,67.216,92.791
2372,3539,41.369,0.272
2378,1104,43.405,5.058
2382,3956,45.805,5.828
2398,3248,53.526,14.637
2401,3405,56.072,14.459
2410,4258,57.795,25.149
2413,1091,61.328,23.752
2413,1495,61.278,24.036
2414,126,61.284,25.596
2415,1044,61.43,26.696
2415,2186,60.941,27.697
2416,39,61.227,28.781
2416,4349,60.771,29.42
2417,1905,61.576,29.655
2418,624,62.825,29.482
2418,3803,62.401,29.924
2419,3153,61.573,32.628
2419,3752,62.719,31.02
2420,2225,62.907,32.485
2420,2790,64.015,30.91
2420,4151,63.136,32.209
2421,2106,63.471,33.1
2422,3055,63.727,34.315
2422,3645,62.842,35.429
2424,1697,63.172,38.051
2424,3587,62.612,38.749
2442,4592,68.055,61.67
2445,3338,66.114,66.536
2448,708,67.931,71.385
2448,1087,68.055,71.17
2448,2527,68.297,71.191
2448,4352,67.94,71.28
2456,2388,67.145,83.555
2456,2974,67.045,83.449
2462,2845,65.539,91.326
2506,3397,46.836,125.078
2507,2250,46.376,125.56
2516,4560,42.544,130.734
2528,1933,35.532,133.201
2677,907,-44.664,169.155
2677,1007,-44.188,170.147
2677,1175,-44.609,169.252
2677,1807,-44.005,170.481
2677,2922,-44.282,169.938
2678,970,-43.855,172.377
2796,932,-51.19,-72.956
2843,1470,-27.553,-52.738
2846,1219,-25.61,-52.614
2846,2167,-26.009,-51.667
2846,2740,-25.794,-52.115
2851,2017,-22.545,-52.0
2859,752,-19.13,-47.696
2859,3874,-18.911,-48.039
2864,4737,-15.798,-47.786
2995,461,54.751,-6.469
3015,882,61.933,11.879
3017,3498,63.659,12.593
3017,3564,64.706,11.469
3018,351,63.304,14.467
3018,3692,63.548,14.284
3018,4059,63.374,14.384
3019,1197,63.838,15.597
3020,4004,66.178,14.505
3021,1042,65.112,17.03
3022,719,65.877,17.994
3022,792,66.073,17.856
3022,892,65.591,18.163
3022,2638,66.416,17.307
3023,2779,66.632,18.868
3028,1700,65.977,27.165
3029,3184,65.556,28.919
3031,714,66.645,31.347
3032,160,67.411,32.555
3032,1084,65.836,32.926
3032,3711,65.506,33.244
3033,2115,66.932,34.202
3053,3275,66.134,63.965
3054,801,65.928,65.298
3054,4367,64.946,64.437
3055,1464,64.661,65.727
3055,4718,63.69,64.877
3062,2416,62.001,73.024
3067,1232,61.275,79.413
3082,4738,54.51,90.194
3094,63,50.424,100.152
3095,983,49.202,99.085
3124,699,34.832,111.343
3127,4994,33.711,113.239
3130,202,30.821,111.004
3130,4281,32.123,114.002
3133,824,29.92,113.469
3133,3742,30.23,114.168
3134,2071,28.843,112.559
3134,2832,28.871,112.634
3135,75,29.752,116.221
3139,4836,27.475,116.722
3163,758,13.929,120.954
3177,3575,6.706,124.815
3238,3161,-26.302,137.781
3239,3138,-27.127,137.244
3239,3714,-27.265,137.127
3241,2711,-28.077,138.277
3242,2631,-28.869,137.985
3243,1243,-28.945,139.101
3246,3319,-31.731,137.177
3253,199,-35.45,139.371
3256,4723,-37.216,139.827
3268,3293,-42.03,146.92
3268,4843,-42.214,146.64
3457,2363,-15.302,-73.702
3457,3238,-16.369,-71.202
3499,47,7.764,-62.998
3500,3026,8.292,-62.688
3631,1895,67.516,16.843
3631,2880,66.906,16.842
3631,3549,66.437,16.805
3632,892,65.591,18.163
3632,2067,67.504,18.463
3633,529,68.204,19.988
3633,808,66.958,19.807
3636,3188,66.516,24.38
3638,544,67.823,27.735
3638,782,66.423,27.344
3638,1700,65.977,27.165
3639,3914,65.761,28.452
3640,1330,65.874,29.94
3640,4867,66.074,30.17
3641,197,65.895,31.397
3641,913,65.093,31.064
3641,3834,66.447,31.693
3642,175,65.384,32.739
3642,845,64.456,32.056
3642,1084,65.836,32.926
3643,2983,64.35,33.292
3667,1286,60.033,63.27
3668,3997,57.263,60.124
3675,3770,55.644,67.465
3677,4411,55.31,70.052
3679,2025,54.644,71.735
3682,1099,53.423,73.785
3682,4662,53.01,73.16
3684,3786,50.986,72.119
3699,376,44.602,81.16
3705,4114,40.497,81.027
3715,2824,35.427,84.635
3716,3618,35.977,87.377
3717,2928,34.352,85.219
3718,4390,34.573,87.302
3720,1686,33.856,88.598
3720,2560,32.973,86.71
3721,4224,32.806,87.84
3723,214,30.948,86.498
3723,1165,32.448,90.01
3725,1664,30.965,89.673
3728,3434,28.402,88.248
3740,533,22.495,92.228
3782,1588,-0.565,100.551
3791,1363,-4.812,103.92
3846,4312,-34.502,116.645
4100,161,12.203,-86.107
4126,1862,27.335,-81.252
4128,4375,28.983,-81.837
4129,2407,29.539,-81.556
4138,4782,34.262,-78.521
4154,1752,43.319,-73.925
4156,981,43.553,-71.461
4157,1458,43.831,-70.457
4158,1866,45.265,-72.162
4160,586,45.585,-69.717
4161,2339,45.277,-67.481
4166,1506,49.323,-68.348
4169,1227,50.794,-66.79
4173,2162,52.001,-62.933
4175,2055,52.571,-61.016
4175,4402,53.363,-62.55
4177,1647,54.087,-60.795
4177,3232,52.983,-58.895
4177,3978,54.301,-61.443
4178,2964,55.184,-61.499
4178,3312,55.024,-61.165
4194,4248,61.847,-48.343
4239,1716,64.705,13.207
4239,4004,66.178,14.505
4247,4124,61.785,21.735
4249,1000,61.42,24.145
4249,1799,64.216,27.785
4249,2806,62.645,25.511
4249,4221,61.469,24.077
4251,2556,62.775,28.691
4252,980,62.808,30.529
4252,2186,60.941,27.697
4252,3803,62.401,29.924
4259,4148,59.982,36.853
4261,525,59.236,38.49
4263,823,56.734,37.122
4264,2523,57.206,39.485
4264,3356,56.794,38.723
4273,1965,53.076,45.119
4276,157,52.054,47.758
4280,2348,50.19,49.947
4280,3481,49.744,49.027
4289,3462,45.491,53.558
4289,4983,44.819,52.377
4290,1183,45.594,55.398
4290,1531,45.885,56.21
4291,1313,45.51,56.698
4315,352,31.49,61.298
4318,130,29.848,62.206
4327,1876,26.414,67.696
4331,1601,24.269,68.694
4717,3562,25.593,-105.016
4741,4904,38.964,-98.494
4759,2299,49.216,-93.034
4759,3719,48.441,-91.318
4760,726,48.951,-90.695
4760,4107,48.619,-90.066
4761,3334,49.465,-90.351
4761,3341,49.739,-90.893
4762,1627,50.148,-90.307
4763,4153,50.934,-90.255
4764,3532,50.912,-88.573
4764,3916,52.002,-91.063
4764,4006,51.81,-90.62
4765,1859,50.835,-86.941
4765,2834,51.553,-88.549
4765,4442,51.477,-88.253
4765,4494,51.33,-87.966
4766,2402,52.241,-88.146
4782,730,58.355,-75.174
4782,1407,58.647,-75.631
4782,3804,57.914,-74.611
4783,1548,59.177,-74.994
4783,1750,59.372,-75.303
4783,3536,59.945,-76.347
4784,2854,60.283,-75.276
4784,2970,60.845,-76.41
4784,4851,60.429,-75.568
4785,1560,60.312,-73.838
4785,3886,60.24,-73.712
4786,1081,59.82,-71.73
4793,2649,64.192,-67.163
4804,2710,64.21,-50.581
4804,4093,65.237,-51.316
4828,4397,65.595,-17.085
4852,2357,59.64,11.156
4852,4581,59.399,10.741
4853,4047,59.871,13.146
4853,4922,59.481,12.533
4855,1817,58.72,14.36
