routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,172
update_state,0.0,0.0,0.0,172
sense_environment,0.085,0.055,0.072,171
update_state_environment,0.0,0.0,0.0,171
get_environment_broadcasts,0.0,0.0,0.0,171
get_agent_broadcasts,0.0,0.0,0.0,171
sense,0.085,0.055,0.073,171
think,1.318,8.195,0.037,171
perform_state_change,0.145,0.234,0.136,413
do,0.387,0.628,0.112,171
perform_measurement,0.066,0.045,0.083,17
perform_wait_for_messages,0.071,0.069,0.05,72
perform_broadcast,0.004,0.004,0.004,2
