routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00018,0.00089,1e-05,337
__check_action_completion,6e-05,1e-05,5e-05,337
preplanner/update_percepts,2e-05,0.0,2e-05,337
preplanner/needs_planning,0.0,0.0,0.0,337
preplanner/calculate_access_opportunities,0.00043,0.00109,0.0003,173
preplanner/populate_adjacency_matrix,0.00029,0.00071,2e-05,84
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,454
preplanner/_schedule_observations,0.01919,0.01477,0.01329,173
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,173
preplanner/_schedule_maneuvers,0.00278,0.00329,0.00174,173
preplanner/__schedule_periodic_replan,6e-05,8e-05,4e-05,173
preplanner/generate_plan,0.02209,0.01508,0.01685,173
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,337
replanner/update_percepts,6e-05,2e-05,7e-05,337
replanner/check_request_completion,0.00526,0.00739,0.00238,337
replanner/check_request_end_time,0.0,0.0,0.0,337
replanner/compare_bids,0.00379,0.00859,0.00157,337
replanner/consensus_phase,0.00906,0.01403,0.00437,337
replanner/needs_planning,0.00907,0.01403,0.00438,337
replanner/_get_available_requests,1e-05,0.0,1e-05,12
