routine,t_avg,t_std,t_med,n
ENVIRONMENT_wait,-1.0,0.0,-1.0,0
img_0_wait,1.279,11.289,0.335,142
img_1_wait,1.278,11.28,0.331,142
img_2_wait,1.278,11.277,0.335,142
sar_0_wait,1.292,11.265,0.348,142
sar_1_wait,1.297,11.261,0.359,142
sar_2_wait,1.283,11.267,0.346,142
thm_0_wait,1.274,11.233,0.336,142
thm_1_wait,1.275,11.212,0.333,142
thm_2_wait,1.283,11.141,0.357,142
clock_wait,1.345,11.284,0.39,142
sim_runtime,191.127,0.0,191.127,1
