routine,t_avg,t_std,t_med,n
vis_2,0.028,0.011,0.027,7929
therm_0,0.028,0.01,0.027,8664
sar_1,0.028,0.011,0.027,8346
vis_0,0.028,0.011,0.027,7950
therm_1,0.028,0.01,0.027,8650
vis_1,0.028,0.009,0.027,7946
sar_2,0.028,0.009,0.027,8348
therm_2,0.028,0.015,0.027,8660
sar_0,0.028,0.013,0.027,8328
query_measurement_data,0.007,0.006,0.006,9030
