routine,t_avg,t_std,t_med,n
check_action_statuses,0.019,0.046,0.003,728
update_state,0.0,0.0,0.0,728
sense_environment,0.359,0.352,0.248,727
update_state_environment,0.002,0.023,0.0,727
get_environment_broadcasts,0.0,0.0,0.0,727
get_agent_broadcasts,0.0,0.0,0.0,727
sense,0.38,0.37,0.263,727
think,27.56,31.585,29.047,727
perform_broadcast,0.023,0.109,0.0,59
do,4.799,3.958,3.933,727
perform_wait_for_messages,5.068,3.909,4.426,682
perform_state_change,4.633,3.705,3.877,581
perform_measurement,0.437,0.415,0.282,36
