plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,784004fa,1,2110.0,0.108
0,0.0,784004f2,1,2180.0,0.108
0,0.0,784004e4,1,2210.0,0.108
0,0.0,784004be,1,2300.0,0.108
0,0.0,784004f7,1,2690.0,0.108
0,0.0,784004f6,1,2860.0,0.107
0,0.0,784004d5,1,8320.0,0.1
0,0.0,784004ab,1,8350.0,0.1
0,0.0,784004c7,1,8370.0,0.1
0,0.0,784004ad,1,8390.0,0.1
0,0.0,784004f5,1,9170.0,0.099
0,0.0,784004ca,1,9320.0,0.099
0,0.0,784004cc,1,12550.0,0.095
0,0.0,784004e3,1,12970.0,0.094
0,0.0,784004ba,1,14310.0,0.093
0,0.0,784004c4,1,15060.0,0.092
0,0.0,784004df,1,15120.0,0.092
0,0.0,784004a4,1,15150.0,0.092
0,0.0,784004eb,1,15530.0,0.091
0,0.0,784004ed,1,15570.0,0.091
0,0.0,784004e6,1,16650.0,0.09
0,0.0,784004f3,1,18740.0,0.087
0,0.0,784004af,1,18780.0,0.087
0,0.0,784004f0,1,19050.0,0.087
0,0.0,784004fc,1,21010.0,0.084
0,0.0,784004c9,1,21120.0,0.084
0,0.0,784004dc,1,21160.0,0.084
0,0.0,784004fd,1,21440.0,0.084
0,0.0,784004e8,1,21820.0,0.083
0,0.0,784004b0,1,25180.0,0.079
0,0.0,784004dd,1,25960.0,0.078
0,0.0,784004cb,1,26810.0,0.077
0,0.0,784004ce,1,27080.0,0.076
0,0.0,784004da,1,27120.0,0.076
0,0.0,784004a7,1,27140.0,0.076
0,0.0,784004cd,1,27170.0,0.076
0,0.0,784004e1,1,27230.0,0.076
0,0.0,784004a2,1,31790.0,0.07
0,0.0,784004c6,1,31830.0,0.07
0,0.0,784004e0,1,31940.0,0.07
0,0.0,784004e9,1,31950.0,0.07
0,0.0,784004d3,1,32000.0,0.07
0,0.0,78400500,1,32740.0,0.069
0,0.0,78400501,1,32980.0,0.069
0,0.0,784004d2,1,33200.0,0.068
0,0.0,784004c1,1,33230.0,0.068
0,0.0,784004b3,1,37630.0,0.063
0,0.0,784004c0,1,37860.0,0.062
0,0.0,784004e7,1,37880.0,0.062
0,0.0,784004f1,1,37930.0,0.062
0,0.0,784004ff,1,37970.0,0.062
0,0.0,784004d9,1,38190.0,0.062
0,0.0,784004c3,1,38210.0,0.062
0,0.0,784004fe,1,38850.0,0.061
0,0.0,784004b9,1,39780.0,0.06
0,0.0,784004de,1,39800.0,0.06
0,0.0,784004f4,1,39830.0,0.06
0,0.0,784004ea,1,39850.0,0.06
0,0.0,784004b7,1,39950.0,0.06
0,0.0,784004a5,1,40080.0,0.06
0,0.0,784004b1,1,43960.0,0.055
0,0.0,784004d1,1,44080.0,0.054
0,0.0,784004d7,1,54080.0,0.042
0,0.0,784004d4,1,54100.0,0.042
0,0.0,784004ae,1,54140.0,0.041
0,0.0,784004f8,1,56620.0,0.038
0,0.0,78400502,1,56670.0,0.038
0,0.0,784004bb,1,62460.0,0.031
0,0.0,784004ef,1,62490.0,0.031
0,0.0,784004c5,1,62550.0,0.031
0,0.0,784004d6,1,62600.0,0.031
0,0.0,784004a1,1,62780.0,0.03
0,0.0,78400503,1,70330.0,0.021
0,0.0,784004e2,1,74260.0,0.016
0,0.0,784004ac,1,79220.0,0.009
0,0.0,784004bc,1,84710.0,0.002
1,0.0,784004fa,1,2110.0,0.108
1,0.0,784004f2,1,2180.0,0.108
1,0.0,784004e4,1,2210.0,0.108
1,0.0,784004be,1,2300.0,0.108
1,0.0,784004f7,1,2690.0,0.108
1,0.0,784004f6,1,2860.0,0.107
1,0.0,784004d5,1,8320.0,0.1
1,0.0,784004ab,1,8350.0,0.1
1,0.0,784004c7,1,8370.0,0.1
1,0.0,784004ad,1,8390.0,0.1
1,0.0,784004f5,1,9170.0,0.099
1,0.0,784004ca,1,9320.0,0.099
1,0.0,784004cc,1,12550.0,0.095
1,0.0,784004e3,1,12970.0,0.094
1,0.0,784004ba,1,14310.0,0.093
1,0.0,784004c4,1,15060.0,0.092
1,0.0,784004df,1,15120.0,0.092
1,0.0,784004a4,1,15150.0,0.092
1,0.0,784004eb,1,15530.0,0.091
1,0.0,784004ed,1,15570.0,0.091
1,0.0,784004e6,1,16650.0,0.09
1,0.0,784004f3,1,18740.0,0.087
1,0.0,784004af,1,18780.0,0.087
1,0.0,784004f0,1,19050.0,0.087
1,0.0,784004fc,1,21010.0,0.084
1,0.0,784004c9,1,21120.0,0.084
1,0.0,784004dc,1,21160.0,0.084
1,0.0,784004fd,1,21440.0,0.084
1,0.0,784004e8,1,21820.0,0.083
1,0.0,784004b0,1,25180.0,0.079
1,0.0,784004dd,1,25960.0,0.078
1,0.0,784004cb,1,26810.0,0.077
1,0.0,784004ce,1,27080.0,0.076
1,0.0,784004da,1,27120.0,0.076
1,0.0,784004a7,1,27140.0,0.076
1,0.0,784004cd,1,27170.0,0.076
1,0.0,784004e1,1,27230.0,0.076
1,0.0,784004a2,1,31790.0,0.07
1,0.0,784004c6,1,31830.0,0.07
1,0.0,784004e0,1,31940.0,0.07
1,0.0,784004e9,1,31950.0,0.07
1,0.0,784004d3,1,32000.0,0.07
1,0.0,78400500,1,32740.0,0.069
1,0.0,78400501,1,32980.0,0.069
1,0.0,784004d2,1,33200.0,0.068
1,0.0,784004c1,1,33230.0,0.068
1,0.0,784004b3,1,37630.0,0.063
1,0.0,784004c0,1,37860.0,0.062
1,0.0,784004e7,1,37880.0,0.062
1,0.0,784004f1,1,37930.0,0.062
1,0.0,784004ff,1,37970.0,0.062
1,0.0,784004d9,1,38190.0,0.062
1,0.0,784004c3,1,38210.0,0.062
1,0.0,784004fe,1,38850.0,0.061
1,0.0,784004b9,1,39780.0,0.06
1,0.0,784004de,1,39800.0,0.06
1,0.0,784004f4,1,39830.0,0.06
1,0.0,784004ea,1,39850.0,0.06
1,0.0,784004b7,1,39950.0,0.06
1,0.0,784004a5,1,40080.0,0.06
1,0.0,784004b1,1,43960.0,0.055
1,0.0,784004d1,1,44080.0,0.054
1,0.0,784004d7,1,54080.0,0.042
