plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,9c920f8a,1,2110.0,0.108
0,0.0,9c920f82,1,2180.0,0.108
0,0.0,9c920f74,1,2210.0,0.108
0,0.0,9c920f4e,1,2300.0,0.108
0,0.0,9c920f87,1,2690.0,0.108
0,0.0,9c920f86,1,2860.0,0.107
0,0.0,9c920f65,1,8320.0,0.1
0,0.0,9c920f3b,1,8350.0,0.1
0,0.0,9c920f57,1,8370.0,0.1
0,0.0,9c920f3d,1,8390.0,0.1
0,0.0,9c920f85,1,9170.0,0.099
0,0.0,9c920f5a,1,9320.0,0.099
0,0.0,9c920f5c,1,12550.0,0.095
0,0.0,9c920f73,1,12970.0,0.094
0,0.0,9c920f4a,1,14310.0,0.093
0,0.0,9c920f54,1,15060.0,0.092
0,0.0,9c920f6f,1,15120.0,0.092
0,0.0,9c920f34,1,15150.0,0.092
0,0.0,9c920f7b,1,15530.0,0.091
0,0.0,9c920f7d,1,15570.0,0.091
0,0.0,9c920f76,1,16650.0,0.09
0,0.0,9c920f83,1,18740.0,0.087
0,0.0,9c920f3f,1,18780.0,0.087
0,0.0,9c920f80,1,19050.0,0.087
0,0.0,9c920f8c,1,21010.0,0.084
0,0.0,9c920f59,1,21120.0,0.084
0,0.0,9c920f6c,1,21160.0,0.084
0,0.0,9c920f8d,1,21440.0,0.084
0,0.0,9c920f78,1,21820.0,0.083
0,0.0,9c920f40,1,25180.0,0.079
0,0.0,9c920f6d,1,25960.0,0.078
0,0.0,9c920f5b,1,26810.0,0.077
0,0.0,9c920f5e,1,27080.0,0.076
0,0.0,9c920f6a,1,27120.0,0.076
0,0.0,9c920f37,1,27140.0,0.076
0,0.0,9c920f5d,1,27170.0,0.076
0,0.0,9c920f71,1,27230.0,0.076
0,0.0,9c920f32,1,31790.0,0.07
0,0.0,9c920f56,1,31830.0,0.07
0,0.0,9c920f70,1,31940.0,0.07
0,0.0,9c920f79,1,31950.0,0.07
0,0.0,9c920f63,1,32000.0,0.07
0,0.0,9c920f90,1,32740.0,0.069
0,0.0,9c920f91,1,32980.0,0.069
0,0.0,9c920f62,1,33200.0,0.068
0,0.0,9c920f51,1,33230.0,0.068
0,0.0,9c920f43,1,37630.0,0.063
0,0.0,9c920f50,1,37860.0,0.062
0,0.0,9c920f77,1,37880.0,0.062
0,0.0,9c920f81,1,37930.0,0.062
0,0.0,9c920f8f,1,37970.0,0.062
0,0.0,9c920f69,1,38190.0,0.062
0,0.0,9c920f53,1,38210.0,0.062
0,0.0,9c920f8e,1,38850.0,0.061
0,0.0,9c920f49,1,39780.0,0.06
0,0.0,9c920f6e,1,39800.0,0.06
0,0.0,9c920f84,1,39830.0,0.06
0,0.0,9c920f7a,1,39850.0,0.06
0,0.0,9c920f47,1,39950.0,0.06
0,0.0,9c920f35,1,40080.0,0.06
0,0.0,9c920f41,1,43960.0,0.055
0,0.0,9c920f61,1,44080.0,0.054
0,0.0,9c920f67,1,54080.0,0.042
0,0.0,9c920f64,1,54100.0,0.042
0,0.0,9c920f3e,1,54140.0,0.041
0,0.0,9c920f88,1,56620.0,0.038
0,0.0,9c920f92,1,56670.0,0.038
0,0.0,9c920f4b,1,62460.0,0.031
0,0.0,9c920f7f,1,62490.0,0.031
0,0.0,9c920f55,1,62550.0,0.031
0,0.0,9c920f66,1,62600.0,0.031
0,0.0,9c920f31,1,62780.0,0.03
0,0.0,9c920f93,1,70330.0,0.021
0,0.0,9c920f72,1,74260.0,0.016
0,0.0,9c920f3c,1,79220.0,0.009
0,0.0,9c920f4c,1,84710.0,0.002
1,0.0,9c920f8a,1,2110.0,0.108
1,0.0,9c920f82,1,2180.0,0.108
1,0.0,9c920f74,1,2210.0,0.108
1,0.0,9c920f4e,1,2300.0,0.108
1,0.0,9c920f87,1,2690.0,0.108
1,0.0,9c920f86,1,2860.0,0.107
1,0.0,9c920f65,1,8320.0,0.1
1,0.0,9c920f3b,1,8350.0,0.1
1,0.0,9c920f57,1,8370.0,0.1
1,0.0,9c920f3d,1,8390.0,0.1
1,0.0,9c920f85,1,9170.0,0.099
1,0.0,9c920f5a,1,9320.0,0.099
1,0.0,9c920f5c,1,12550.0,0.095
1,0.0,9c920f73,1,12970.0,0.094
1,0.0,9c920f4a,1,14310.0,0.093
1,0.0,9c920f54,1,15060.0,0.092
1,0.0,9c920f6f,1,15120.0,0.092
1,0.0,9c920f34,1,15150.0,0.092
1,0.0,9c920f7b,1,15530.0,0.091
1,0.0,9c920f7d,1,15570.0,0.091
1,0.0,9c920f76,1,16650.0,0.09
1,0.0,9c920f83,1,18740.0,0.087
1,0.0,9c920f3f,1,18780.0,0.087
1,0.0,9c920f80,1,19050.0,0.087
1,0.0,9c920f8c,1,21010.0,0.084
1,0.0,9c920f59,1,21120.0,0.084
1,0.0,9c920f6c,1,21160.0,0.084
1,0.0,9c920f8d,1,21440.0,0.084
