routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.009,0.061,0.0,9911
__check_action_completion,0.0,0.008,0.0,9911
preplanner/update_percepts,0.003,0.028,0.001,9911
preplanner/needs_planning,0.0,0.0,0.0,9911
preplanner/calculate_access_times,0.278,0.0,0.278,1
preplanner/_schedule_observations,357.892,0.0,357.892,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,254.407,0.0,254.407,1
preplanner/_schedule_maneuvers,0.601,0.0,0.601,1
preplanner/__schedule_periodic_replan,0.042,0.0,0.042,1
preplanner/generate_plan,614.295,0.0,614.295,1
replanner/compile_new_measurement_request_bids,0.0,0.011,0.0,9911
replanner/update_percepts,0.017,0.093,0.001,9911
replanner/check_request_completion,0.0,0.002,0.0,9911
replanner/check_request_end_time,0.0,0.0,0.0,9911
replanner/compare_bids,0.003,0.029,0.0,9911
replanner/consensus_phase,0.003,0.03,0.0,9911
replanner/is_observation_path_valid,0.008,0.067,0.001,713861
replanner/needs_planning,0.073,0.317,0.0,9911
replanner/_get_available_requests,1.645,2.048,0.755,1881
replanner/planning_phase,10.313,21.998,3.899,889
replanner/_schedule_observations,5.6,7.259,2.379,889
replanner/_schedule_maneuvers,2.275,3.887,0.333,889
replanner/_schedule_broadcasts,0.376,0.67,0.041,889
replanner/_schedule_waits,0.0,0.0,0.0,889
replanner/generate_plan,18.75,23.752,10.448,889
replanner/calc_imaging_time,0.081,0.126,0.019,294
