routine,t_avg,t_std,t_med,n
check_action_statuses,0.01,0.078,0.0,3664
update_state,0.0,0.0,0.0,3664
sense_environment,0.185,0.21,0.158,3663
update_state_environment,0.001,0.01,0.0,3663
get_environment_broadcasts,0.017,0.058,0.0,3663
get_agent_broadcasts,0.119,0.562,0.0,3663
sense,0.333,0.681,0.196,3663
think,3.026,15.447,0.109,3663
perform_broadcast,0.01,0.047,0.0,720
do,0.641,5.115,0.103,3663
perform_wait_for_messages,0.945,6.472,0.103,2261
perform_state_change,0.182,1.112,0.05,790
perform_observation,0.179,0.71,0.121,1127
