routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0,0.0,0.0,77
__check_action_completion,0.0,0.0,0.0,77
replanner/__get_new_requests,0.0,0.0,0.0,77
replanner/__update_performed_requests,0.0,0.0,0.0,77
replanner/_update_access_times,0.011,0.092,0.0,77
replanner/check_request_completion,0.0,0.0,0.0,77
replanner/check_request_end_time,0.0,0.0,0.0,77
replanner/compare_bids,0.001,0.006,0.0,77
replanner/calc_imaging_time,0.018,0.009,0.012,55
replanner/calc_path_bid,0.035,0.016,0.026,55
replanner/planning_phase,0.292,0.245,0.227,12
replanner/_schedule_broadcasts,0.003,0.001,0.003,12
replanner/_schedule_maneuvers,0.015,0.008,0.013,12
