routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.003,0.0,259
update_state,0.0,0.0,0.0,259
sense_environment,0.081,0.041,0.078,258
update_state_environment,0.0,0.002,0.0,258
get_environment_broadcasts,0.007,0.013,0.0,258
get_agent_broadcasts,0.031,0.049,0.0,258
sense,0.12,0.057,0.116,258
think,0.108,0.128,0.079,258
perform_broadcast,0.003,0.008,0.0,74
do,0.05,0.067,0.03,258
perform_wait_for_messages,0.052,0.075,0.027,177
perform_state_change,0.034,0.031,0.023,78
perform_observation,0.045,0.042,0.035,78
