routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00761,0.02226,1e-05,258
__check_action_completion,0.00011,0.00063,5e-05,258
preplanner/update_percepts,0.00043,0.00327,3e-05,258
preplanner/needs_planning,0.0,0.0,0.0,258
preplanner/calculate_access_opportunities,0.00707,0.00315,0.00707,2
preplanner/_schedule_observations,0.09485,0.05315,0.09485,2
preplanner/is_observation_path_valid,0.00011,2e-05,0.00011,2
preplanner/_create_broadcast_path,0.01255,0.00092,0.01255,2
preplanner/_schedule_broadcasts,0.05042,0.00962,0.05042,2
preplanner/_schedule_maneuvers,0.06042,0.037,0.06042,2
preplanner/__schedule_periodic_replan,0.00063,1e-05,0.00063,2
preplanner/generate_plan,0.20786,0.00654,0.20786,2
replanner/compile_new_measurement_request_bids,1e-05,6e-05,0.0,258
replanner/update_percepts,0.00083,0.00336,6e-05,258
replanner/check_request_completion,0.01925,0.02676,0.00493,258
replanner/check_request_end_time,0.0,0.0,0.0,258
replanner/compare_bids,0.01236,0.01996,0.00317,258
replanner/consensus_phase,0.03163,0.03756,0.01302,258
replanner/is_observation_path_valid,1e-05,0.0,1e-05,548
replanner/is_task_path_valid,2e-05,1e-05,2e-05,262
replanner/needs_planning,0.03171,0.03756,0.01308,258
replanner/_get_available_requests,1e-05,1e-05,1e-05,80
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,4
replanner/_get_matching_request,1e-05,0.0,1e-05,31
replanner/_can_bid,0.0,0.0,0.0,19
replanner/planning_phase,5e-05,1e-05,5e-05,2
replanner/merge_plans,0.0003,0.0,0.0003,2
replanner/_schedule_observations,0.00034,0.0,0.00034,2
replanner/_schedule_maneuvers,0.05119,0.04413,0.05119,2
replanner/_create_broadcast_path,0.02201,0.01047,0.02201,2
replanner/_schedule_broadcasts,0.02212,0.01047,0.02212,2
replanner/_schedule_waits,0.0,0.0,0.0,2
replanner/generate_plan,0.07394,0.0546,0.07394,2
