routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,1023
update_state,0.0,0.0,0.0,1023
sense_environment,0.044,0.019,0.041,1022
update_state_environment,0.0,0.001,0.0,1022
get_environment_broadcasts,0.001,0.003,0.0,1022
get_agent_broadcasts,0.001,0.004,0.0,1022
sense,0.046,0.019,0.047,1022
think,0.025,0.015,0.024,1022
perform_broadcast,0.002,0.003,0.001,23
do,0.022,0.02,0.013,1022
perform_wait_for_messages,0.023,0.021,0.014,934
perform_state_change,0.016,0.013,0.012,83
perform_observation,0.009,0.008,0.006,77
