plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,9d4bbfb6,0,20.0,0.333
0,0.0,9d52e426,0,30.0,0.333
0,0.0,9d4ef870,0,80.0,0.333
0,0.0,9d469414,0,130.0,0.333
0,0.0,9d47264a,0,140.0,0.333
0,0.0,9d4ecbde,0,160.0,0.333
1,3600.0,9d506ac0,0,4790.0,0.333
1,3600.0,9d4d86a2,0,4820.0,0.333
1,3600.0,9d522ed2,0,4950.0,0.333
1,3600.0,9d50f418,0,5110.0,0.333
1,3600.0,9d4af112,0,5730.0,0.333
1,3600.0,9d57df3a,0,5750.0,0.333
1,3600.0,9d56bc7c,0,6020.0,0.333
3,10800.0,9d48ab96,0,10880.0,0.333
3,10800.0,9d4b2542,0,10910.0,0.333
3,10800.0,147789f8,0,10910.0,2.893
3,10800.0,9d552d3a,0,10940.0,0.333
3,10800.0,9d54d27c,0,10950.0,0.333
3,10800.0,ccc58e2a,0,10950.0,3.337
3,10800.0,0fa1ece8,0,10950.0,3.337
3,10800.0,0fa31f14,0,10950.0,3.337
3,10800.0,9d57ac5e,0,10980.0,0.333
3,10800.0,9d4f8952,0,11000.0,0.333
3,10800.0,9d4cdcd4,0,11210.0,0.333
3,10800.0,9d55b37c,0,12810.0,0.333
3,10800.0,9d53f000,0,12850.0,0.333
3,10800.0,9d45d920,0,12900.0,0.333
3,10800.0,9d4c0db8,0,12940.0,0.333
3,10800.0,9d4a5da6,0,12950.0,0.333
3,10800.0,9d589bdc,0,13000.0,0.333
3,10800.0,9d4b8da2,0,13070.0,0.333
3,10800.0,9d46362c,0,13080.0,0.333
3,10800.0,9d56eaee,0,13090.0,0.333
