routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.019,0.0,1422
update_state,0.0,0.0,0.0,1422
sense_environment,0.236,0.119,0.227,1421
update_state_environment,0.004,0.02,0.0,1421
get_environment_broadcasts,0.0,0.0,0.0,1421
get_agent_broadcasts,0.0,0.0,0.0,1421
sense,0.243,0.123,0.233,1421
think,0.514,2.976,0.323,1421
perform_broadcast,0.005,0.018,0.0,54
do,0.194,0.198,0.151,1421
perform_wait_for_messages,0.193,0.2,0.15,1367
perform_state_change,0.197,0.2,0.153,1364
perform_measurement,0.115,0.086,0.099,53
