routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0,0.005,0.0,2334
__check_action_completion,0.001,0.009,0.0,2334
replanner/__get_new_requests,0.0,0.0,0.0,2334
replanner/__update_performed_requests,0.0,0.0,0.0,2334
replanner/_update_access_times,0.074,0.749,0.0,2334
replanner/update_percepts,0.108,0.752,0.001,2334
replanner/compile_external_plan_bids,0.0,0.001,0.0,2334
replanner/compile_new_measurement_request_bids,0.003,0.018,0.001,2334
replanner/check_request_completion,0.0,0.0,0.0,2334
replanner/check_request_end_time,0.0,0.006,0.0,2334
replanner/compare_bids,0.051,0.156,0.002,2334
replanner/consensus_phase,0.051,0.157,0.002,2334
replanner/needs_planning,0.303,0.263,0.245,2334
replanner/_get_available_requests,0.61,0.526,0.505,180
replanner/calc_imaging_time,0.182,0.389,0.029,401
replanner/planning_phase,1.651,1.41,1.38,134
replanner/_schdule_measurements,0.03,0.061,0.006,671
replanner/_schedule_broadcasts,0.11,0.155,0.049,671
replanner/_schedule_maneuvers,0.25,0.214,0.212,671
replanner/_schedule_waits,0.0,0.0,0.0,671
replanner/_plan_from_path,0.39,0.302,0.334,671
replanner/generate_plan,0.993,0.922,0.717,671
