routine,t_avg,t_std,t_med,n
check_action_statuses,0.01,0.031,0.0,2335
update_state,0.0,0.0,0.0,2335
sense_environment,0.333,0.223,0.288,2334
update_state_environment,0.006,0.025,0.0,2334
get_environment_broadcasts,0.0,0.0,0.0,2334
get_agent_broadcasts,0.001,0.009,0.0,2334
sense,0.35,0.237,0.302,2334
think,0.804,1.277,0.46,2334
perform_broadcast,0.023,0.048,0.0,2354
do,0.243,2.949,0.069,2334
perform_wait_for_messages,0.306,3.521,0.081,1634
perform_state_change,0.316,3.573,0.09,1586
perform_measurement,0.138,0.09,0.111,33
